"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Coarse, Crude, Inferior";"そあく";"粗悪なガソリンは、車の寿命を早める。";"Crude gasoline will shorten a car’s lifespan.";"None";"粗悪";"粗: 9, 悪: 3"
"Cumulative Total, Accumulated Total";"るいけい";"このサイトでは、人気アプリの累計ダウンロードランキングを毎日更新しています。";"I update the total download rankings for popular apps everyday on this site.";"None";"累計";"累: 9, 計: 2"
"Successive Promotion, Gradual Promotion, Graduated";"るいしん";"彼は若くして部長に累進した。";"He was promoted to section head at a very young age.";"None";"累進";"累: 9, 進: 3"
"Accumulation";"るいせき";"日本政府が巨額の国債を累積していることについて、あなたはどのようにお考えですか。";"How do you think the Japanese government accumulated such a great amount of national debt? ";"None";"累積";"累: 9, 積: 4"
"Old Shop, Old Store";"しにせ, ろうほ";"彼らは、まさに老舗の意地を見せたんだ。";"They naturally showed the old shop’s spirit.";"None";"老舗";"老: 4, 舗: 9"
"Wasabi, Japanese Horseradish";"わさび";"やはり、すりたての山葵は美味しいね。";"Of course, freshly shaven wasabi is delicious.";"None";"山葵";"山: 1, 葵: None"
"Prisoner Of War, Captive";"ほりょ";"大変だ。捕虜が脱走したぞ！";"We're in trouble. A POW has escaped!";"N1";"捕虜";"捕: 9, 虜: 9"
"Prisoner Of War, Captive";"ほりょ";"太平洋戦争では、 約13万人もの米兵が日本の捕虜となった。";"In the Pacific War, about 130,000 American soldiers were taken as prisoners of war in Japan.";"N1";"捕虜";"捕: 9, 虜: 9"
"Prisoner Of War, Captive";"ほりょ";"我が国の兵と引き換えに、敵国の捕虜１０人を解放した。";"In exchange for our soldiers, we released 10 enemy prisoners of war.";"N1";"捕虜";"捕: 9, 虜: 9"
"Captive, Prisoner, Victim To Love, Slave To Lust";"とりこ";"彼女は、毎日ブログで男を虜にするテクニックについて書いています。";"She writes on her blog everyday about techniques to captivate men.";"None";"虜";"虜: 9"
"Correspond, Fulfilling, Applicable To, Qualifying As";"がいとう";"この商品も、キャンペーンの対象に該当しますか？";"Does this merchandise correspond with the target of the campaign?";"N1";"該当";"該: 9, 当: 2"
"Noble Visitor";"きひん";"社長が外国の貴賓を接待する際に、通訳として同行しました。";"When the company president went to welcome a distinguished foreign visitor, I attended as an interpreter.";"None";"貴賓";"貴: 6, 賓: 9"
"State Guest";"こくひん";"アメリカ大統領が国賓として来日しました。";"The American President visited Japan as a state guest.";"None";"国賓";"国: 2, 賓: 9"
"Guest, Visitor";"らいひん";"来賓の方々をはじめ、皆様にはお忙しい中、ご臨席を賜り誠にありがとうございます。";"We’d like to thank everyone, including the guests, for honoring us with your presence while you’re all busy.";"None";"来賓";"来: 2, 賓: 9"
"Guest Of Honor, Privileged Guest";"ひんきゃく, ひんかく";"海外の賓客を一流の和食でもてなしました。";"We welcomed the foreign guest of honor with first class Japanese cuisine.";"None";"賓客";"賓: 9, 客: 3"
"Move For A Different Job, Move For A Job";"ふにん";"今度、中国に赴任することになりました。";"I am about to be posted to China.";"N1";"赴任";"赴: 9, 任: 5"
"Master, Husband, Male Patron";"だんな";"旦那は出張で今週ずっと留守にしています。";"The master will be away all week.";"N1";"旦那";"旦: 9, 那: 9"
"Outline, Border, Silhouette, Summary, Features, Appearance";"りんかく";"涙で輪郭が霞んで見えました。";"The outline grew hazy from my tears.";"None";"輪郭";"輪: 4, 郭: 9"
"Suppression, Subjugation";"ちんあつ";"警察が三日がかりでデモ隊を鎮圧しました。";"The police suppressed the demonstrators by the third day.";"None";"鎮圧";"鎮: 9, 圧: 5"
"Repose Of Souls";"ちんこん";"星祭りは、平和を祈り、戦死者を鎮魂する儀式です。";"The Star Festival is a ritual to pray for peace and give repose to people killed in the war.";"None";"鎮魂";"鎮: 9, 魂: 9"
"Repose Of Souls";"ちんこん";"これは死者の鎮魂のために特別に設けられた台座です。";"This is a pedestal specially set up for the repose of the souls of the dead.";"None";"鎮魂";"鎮: 9, 魂: 9"
"Repose Of Souls";"ちんこん";"さあ、みんなで鎮魂歌を歌いましょう。";"Come on, let's sing a requiem together.";"None";"鎮魂";"鎮: 9, 魂: 9"
"To Appease, To Suppress, To Calm";"しずめる";"神の怒りを鎮めるには、生贄を捧げる必要があります。";"In order to appease the god’s anger we need to offer a sacrifice.";"None";"鎮める";"鎮: 9"
"Leader, Authority";"じゅうちん";"彼の会社は、業界の重鎮達を次々と役員に迎え入れた。";"That company ushered in leaders of industry one after another to their staff.";"None";"重鎮";"重: 3, 鎮: 9"
"Painkiller, Pain Reliever, Sedative, Tranquilizer, Tranquiliser";"ちんつうざい";"医者に鎮痛剤を注射してもらいました。";"I received a shot of the painkiller from the doctor.";"None";"鎮痛剤";"鎮: 9, 痛: 6, 剤: 9"
"Bone Marrow, Marrow";"こつずい";"骨髄バンクに登録しました。";"I registered at the bone marrow bank.";"None";"骨髄";"骨: 6, 髄: 9"
"Essence, Pith, True Meaning";"しんずい";"京料理の真髄はハモ料理だと思います。";"I think the essence of Kyoto cooking is in eel dishes.";"None";"真髄";"真: 3, 髄: 9"
"Essence, Spirit, True Meaning";"しんずい";"プロの神髄を見せつけられました。";"He was able to show me the true meaning of being a professional.";"None";"神髄";"神: 3, 髄: 9"
"Spinal Cord";"せきずい";"事故で脊髄に傷がついてしまったのです。";"My spinal cord was damaged in the accident.";"None";"脊髄";"脊: 9, 髄: 9"
"Gallant, Manly, Distinguished, Noble";"りりしい";"少年は、凛々しい青年に成長した。";"Boys grow into gallant young men.";"None";"凛々しい";"凛: None"
"Prodigy, Rare, Unique, Extraordinary";"ひぼん";"みんな、彼の非凡な才能を妬んでいたんだと思います。";"I think everyone was jealous of his unique talent.";"None";"非凡";"非: 5, 凡: 9"
"Ordinary Person, Average Person, Mediocre";"ぼんじん";"あんたみたいな凡人が書いた本、誰が読むのさ。";"Who would read a book written by an ordinary person like you?";"None";"凡人";"凡: 9, 人: 1"
"Common, Ordinary, Mediocre";"へいぼん";"平凡な毎日に退屈していたんです。";"I’m bored with the ordinary every day.";"N2";"平凡";"平: 3, 凡: 9"
"Mediocre, Banality, Common";"ぼんよう";"彼は凡庸な男ですが、愛に満ちあふれていました。";"He was a mediocre man but was filled to the brim with love.";"None";"凡庸";"凡: 9, 庸: 9"
"Artisan, Mechanic, Carpenter, Workman";"たくみ";"この商品のデザインは、匠の技をもって初めて実現することができました。";"This product’s design was the first time I was able to implement that technique.";"None";"匠";"匠: 9"
"Design";"いしょう";"これは、意匠が凝らされた素晴らしい作品です。";"This is a work that had a splendid design applied to it.";"None";"意匠";"意: 3, 匠: 9"
"Master, Teacher";"ししょう";"師匠と呼ばせてもらえませんか。";"May I call you ""master?""";"None";"師匠";"師: 5, 匠: 9"
"Master, Maestro";"きょしょう";"この女優は、多くの巨匠たちを唸らせた。";"This actress made many great masters grunt in admiration.";"None";"巨匠";"巨: 9, 匠: 9"
"To Be Amazed, To Be Shocked, To Be Astonished";"あきれる";"アイドルの度重なるプッツン発言に、世間はみんな呆れました。";"The phrase the idol repeatedly snapped shocked the world.";"N1";"呆れる";"呆: None"
"Draperies, Kimono Fabric, Cloth";"ごふく";"彼は呉服屋の一人息子でした。";"He’s the drapery store’s only son.";"None";"呉服";"呉: 9, 服: 3"
"Bitter Enemies In The Same Boat, Classic Rivals, Traditional Rivals";"ごえつどうしゅう";"利害が一致すれば、呉越同舟も厭わない。";"If we can share mutual interests, I won’t mind being in the same boat as my rivals.";"None";"呉越同舟";"呉: 9, 越: 9, 同: 2, 舟: 9"
"Auspicious Day, Lucky Day";"かじつ";"本日は、皇太子殿下御生誕の嘉日なり。";"It’s the auspicious day of the Crown Prince’s birth today.";"None";"嘉日";"嘉: None, 日: 1"
"Supervision, Chairmanship";"しゅさい";"いつか自分の劇団を主宰するのが夢です。";"I dream of supervising my own theater troupe someday.";"None";"主宰";"主: 3, 宰: 9"
"Prime Minister";"さいしょう";"英国宰相から直々に手紙を頂きました。";"I received a letter from the prime minister of the UK personally.";"None";"宰相";"宰: 9, 相: 3"
"Lonely, Lonesome, Solitary, Desolate";"さびしい, さみしい";"やっぱり一人暮らしは寂しいです。";"As I thought, the single life is lonely.";"N4";"寂しい";"寂: 9"
"Silence, Still, Quiet";"せいじゃく";"赤ん坊の泣き声が静寂を破った。";"The baby’s cry destroyed the silence.";"None";"静寂";"静: 4, 寂: 9"
"Captain";"たいい";"大尉の死は決して無駄ではなかった。";"The captain’s death wasn’t useless by any means.";"None";"大尉";"大: 1, 尉: 9"
"Second Lieutenant, Ensign";"しょうい";"私の曽祖父は、旧日本陸軍少尉でした。";"My great-grandfather was a second lieutenant in the former Japanese army.";"None";"少尉";"少: 2, 尉: 9"
"First Lieutenant, Lieutenant";"ちゅうい";"我が軍の中尉が敵軍に拉致され、処刑されました。";"Our army’s first lieutenant was captured by the enemy and executed.";"None";"中尉";"中: 1, 尉: 9"
"All The More, Still Less";"なおさら";"あなたのことが尚更嫌いになりました。";"I came to dislike you all the more.";"N1";"尚更";"尚: 9, 更: 9"
"And Yet, Besides, Furthermore";"なおかつ";"彼女は、美しく、尚且つ頭も良いが、性格は悪い。";"She’s beautiful, and furthermore, she's smart, but she has a terrible personality.";"None";"尚且つ";"尚: 9, 且: 9"
"Popular, Folk, Working Class";"しょみんてき";"ここの饂飩はこの庶民的な味がいいんだよ。";"The humble taste of the udon here is good.";"None";"庶民的";"庶: 9, 民: 4, 的: 4"
"Exhaustion, Impoverishment";"ひへい";"人口が増えない限り、地方経済の疲弊が回復することはないでしょう。";"It seems that the local economy will not recover from impoverishment unless the population increases. ";"None";"疲弊";"疲: 9, 弊: 9"
"Evil Effect, Harmful Influence";"へいがい";"子供にゲームをさせないことによる弊害も考えておくべきです。";"You should also think about how evil it is to not let children play video games.";"None";"弊害";"弊: 9, 害: 4"
"Bowstring, String";"つる, げん";"ギターの弦が緩んでいます。";"The guitar strings are loose.";"None";"弦";"弦: 9"
"String Music";"げんがく";"学生時代に数年ほど弦楽をやっていました。";"I played string music for several years during my school days.";"None";"弦楽";"弦: 9, 楽: 2"
"Sluggish, Feel Heavy, Languid, Dull";"だるい";"インフルエンザによる高熱で、体が怠いんです。";"My body feels heavy because of my high fever from influenza.";"N1";"怠い";"怠: 9"
"Lazy Person";"なまけもの";"彼は会社で一番の怠け者だが、一番成績を上げている。";"He’s the laziest person at the company, but he also gets the best results.";"None";"怠け者";"怠: 9, 者: 3"
"Respectful, Reverent";"うやうやしい";"二人は神前で恭しく頭を下げた。";"The couple respectfully bowed their heads before the altar.";"None";"恭しい";"恭: 9"
"Delight, Rapture";"まんえつ";"ご満悦のようですね。";"They seem to be delighted.";"None";"満悦";"満: 4, 悦: 9"
"Foolish, Stupid";"おろか";"あいつも愚かなことをしたもんだよ。";"He does such stupid things.";"N1";"愚か";"愚: 9"
"Counter For Beats";"はく";"4分の4拍子の曲では、通常、1拍目と3拍目の頭に強拍が来ます。";"For music in four-four time, the stress usually comes to a head at the first and third beats.";"None";"〜拍";"拍: 9"
"Applause, Clapping Hands";"はくしゅ";"舞台が終わった後、拍手が鳴り止まなかった。";"After the scene ended, the applause did not stop roaring.";"N3";"拍手";"拍: 9, 手: 1"
"Pulse";"みゃくはく";"すでに脈拍が止まっている。";"The pulse has already stopped.";"None";"脈拍";"脈: 4, 拍: 9"
"To Squeeze, To Press, To Milk";"しぼる";"レモンを唐揚げに搾ってもいいですか？";"Can I squeeze lemon over the fried food?";"None";"搾る";"搾: 9"
"Exploitation";"さくしゅ";"このエージェントは、ギャラをかなり搾取することで有名だ。";"This agent is famous for considerably exploiting his guarantees.";"None";"搾取";"搾: 9, 取: 3"
"Milking, Breast Pumping";"さくにゅう";"牧場で搾乳体験をしてきました。";"I personally experienced milking at the farm.";"None";"搾乳";"搾: 9, 乳: 6"
"Centigrade, Celsius";"せっし";"今日の最高気温は、摂氏二十五度です。";"Today’s maximum temperature is twenty-five degrees Celsius.";"None";"摂氏";"摂: 9, 氏: 4"
"Centigrade, Celsius";"せっし";"摂氏100度が水の沸点です。";"100 degrees Celsius is the boiling point of water.";"None";"摂氏";"摂: 9, 氏: 4"
"Centigrade, Celsius";"せっし";"アメリカも早く華氏から摂氏に変えればいいのに。";"I wish the US would hurry up and change from Fahrenheit to Celsius.";"None";"摂氏";"摂: 9, 氏: 4"
"Divine Providence, Providence";"せつり";"誰も自然の摂理には逆らえないよ。";"No one can defy the laws of nature.";"None";"摂理";"摂: 9, 理: 2"
"Intake, Absorption";"せっしゅ";"一日の摂取カロリーを計算してみました。";"I calculated my calorie intake for one day.";"None";"摂取";"摂: 9, 取: 3"
"Wisdom";"ち";"そんな子供の姿を見て、智を開く思いがしました。";"I looked at the figures of those children and I felt like my own wisdom was freed.";"None";"智";"智: None"
"Firewood, Brushwood";"しば";"おじいさんは、山で柴刈りをしていました。";"My grandfather was gathering firewood in the mountains.";"None";"柴";"柴: None"
"Shiba Inu, Shiba Dog, Shiba";"しばいぬ, しばけん";"ニッカは柴犬ではなく珍島犬です。";"Nikka isn’t a Shiba, she’s a Jindo.";"None";"柴犬";"柴: None, 犬: 1"
"Flood";"こうずい";"台風で川が氾濫し、洪水になりました。";"The river overflowed from the typhoon and became a flood.";"N1";"洪水";"洪: 9, 水: 1"
"Extension, Delay, Postpone";"ゆうよ";"お前に三日間の猶予を与えてやろう。";"I suppose I’ll give you a three day extension.";"None";"猶予";"猶: 9, 予: 3"
"Neglect, Negligence, Carelessness";"おろそか";"基本を疎かにしてはいけません。";"You must not neglect the basics.";"N1";"疎か";"疎: 9"
"No Sense Of Direction, Bad Sense Of Direction";"ほうこうおんち";"私は方向音痴で、すぐ道に迷います。";"I have no sense of direction so I get lost immediately.";"None";"方向音痴";"方: 2, 向: 3, 音: 1, 痴: 9"
"Gravestone, Tombstone";"ぼひ";"誰かが墓碑を倒したんです。";"Someone knocked over the gravestone.";"None";"墓碑";"墓: 5, 碑: 9"
"Stone Monument";"せきひ";"これが石碑に彫られていた文字です。";"These are the words carved on the stone monument.";"None";"石碑";"石: 1, 碑: 9"
"Stone Monument";"せきひ";"無人島のはずのこの島に石碑が建っているのはなぜですか。";"Why is there a stone monument on this supposedly uninhabited island?";"None";"石碑";"石: 1, 碑: 9"
"Stone Monument";"せきひ";"津波が襲った高さの地点に石碑が建てられているのです。";"A stone monument was built at the site where the height of the tsunami hit.";"None";"石碑";"石: 1, 碑: 9"
"Inscription, Epitaph";"ひぶん";"この慰霊碑の碑文は誰が考えたのですか。";"Who thought of the inscription for this memorial?";"None";"碑文";"碑: 9, 文: 1"
"Monument";"きねんひ";"これは何の記念碑ですか。";"What kind of monument is this?";"None";"記念碑";"記: 2, 念: 4, 碑: 9"
"Grain, Cereal";"こくもつ";"このスープには五種類の穀物が入っています。";"There are five types of grains in this soup.";"N3";"穀物";"穀: 6, 物: 3"
"Grains";"こくるい";"私は穀類を毎食摂るようにしています。";"I try to have grains with every meal.";"None";"穀類";"穀: 6, 類: 4"
"Rice";"べいこく";"我が社は、米国で米穀を売っています。";"My company sells rice to America.";"None";"米穀";"米: 2, 穀: 6"
"Suffocation, Choking";"ちっそく";"死因は首を絞められたことによる窒息です。";"The cause of death was suffocation due to strangulation of the neck.";"N1";"窒息";"窒: 9, 息: 3"
"Nitrogen";"ちっそ";"飛行機のタイヤには窒素が入っています。";"There’s nitrogen in airplane tires.";"None";"窒素";"窒: 9, 素: 5"
"Dilemma, Predicament";"きゅうち";"窮地に追い込まれ、ようやく尻尾を見せました。";"It was driven into a corner and finally showed it’s tail.";"None";"窮地";"窮: 9, 地: 2"
"Tight, Cramped, Rigid";"きゅうくつ";"窮屈な下着は体によくない。";"Tight underwear isn’t good for you.";"N1";"窮屈";"窮: 9, 屈: 9"
"Tight, Cramped, Rigid";"きゅうくつ";"部屋が窮屈でごめんね。ここに座っていてくれる？今、お茶持ってくるから。";"I'm sorry the room is so cramped. Can you just sit here? I'll get you some tea.";"N1";"窮屈";"窮: 9, 屈: 9"
"Poverty, Destitution";"きゅうぼう";"生活が窮乏して、仕方なく盗みを働いたんです。";"He lived in poverty and committed theft as a last resort.";"N1";"窮乏";"窮: 9, 乏: 9"
"Poverty, Distress";"こんきゅう";"両親は生活に困窮していましたが、私にも彼らを助ける余裕はありませんでした。";"My parents were living in poverty but I didn’t have the money to help them.";"None";"困窮";"困: 6, 窮: 9"
"Distress, Wretched Condition";"きゅうじょう";"役所に窮状を訴えたのですが、聞き入れてもらえませんでした。";"I appealed to the government about the wretched conditions, but I didn’t receive a response.";"None";"窮状";"窮: 9, 状: 5"
"Gentleman";"しんし";"彼は、英国紳士の鏡のような人でした。";"He looked like the spitting image of an English gentleman.";"N1";"紳士";"紳: 9, 士: 4"
"To Tie, To Bind";"しばる";"靴紐が解けないようにしっかり縛った。";"I tied my shoelaces tightly so they wouldn't come loose. ";"N2";"縛る";"縛: 9"
"Restraint, Shackles, Restriction, Confinement, Binding";"そくばく";"彼氏の束縛が厳しいんだよね。";"My boyfriend’s confinement is too severe.";"N1";"束縛";"束: 4, 縛: 9"
"To Sew, To Stitch";"ぬう";"家庭科の授業で、雑巾を縫いました。";"We sewed dust cloths in home economics class.";"N2";"縫う";"縫: 9"
"Sewing, Needlework";"さいほう";"裁縫はあまり得意ではありません。";"Sewing really isn’t my strong point.";"N2";"裁縫";"裁: 6, 縫: 9"
"Sewing";"ほうせい";"縫製加工はこのミシンで行われました。";"The sewing process was done with this sewing machine.";"None";"縫製";"縫: 9, 製: 5"
"Ship, Vessel";"せんぱく";"その船舶は、どこの国に登録されているものですか。";"Which country is this ship registered under?";"N1";"船舶";"船: 2, 舶: 9"
"Imported";"はくらい";"舶来のブランデーだと叔父はよく自慢していた。";"My uncle often boasted that it was imported brandy.";"None";"舶来";"舶: 9, 来: 2"
"Butterfly";"ちょう";"父は、毎日色の違う蝶ネクタイをしていた。";"My father has a different colored bow tie every day.";"N1";"蝶";"蝶: None"
"Popular Song, Retro J-Pop, Showa-Era Pop Music, Kayokyoku";"かようきょく";"心に残る昭和の歌謡曲ベスト100のリストが公表されました。";"A list of the 100 best, most unforgettable, popular songs from the Showa Era was announced.";"None";"歌謡曲";"歌: 2, 謡: 9, 曲: 3"
"Jurisdiction, Control";"かんかつ";"ここは、南署の管轄です。";"The southern police have jurisdiction here.";"None";"管轄";"管: 4, 轄: 9"
"Jurisdiction";"しょかつ";"とにかく、まずは所轄の警察署に連絡をいれましょう。";"Anyway, let’s get in contact with the police station with jurisdiction first. ";"None";"所轄";"所: 3, 轄: 9"
"Direct Control";"ちょっかつ";"それじゃあ、ここも政府が直轄している機関なんですか。";"Well then, is there an agency the government has direct control over here too?";"None";"直轄";"直: 2, 轄: 9"
"To Stray, To Turn Away, To Digress, To Deviate";"それる, はぐれる";"すぐ話が脇道へ逸れてしまう。";"The conversation quickly digressed.";"N2";"逸れる";"逸: 9"
"Far Away, Distant, Far Off";"はるか";"その鐘の音は、遥か彼方まで響き渡った。";"The chimes echoed from far away.";"N1";"遥か";"遥: None"
"Without Pay, Gratuitous, Free Of Charge";"むほうしゅう";"無報酬でもかまいませんよ。";"There’s no pay, but I don’t mind.";"None";"無報酬";"無: 4, 報: 5, 酬: 9"
"Mistake, Error";"さくご";"ちょっとそれは時代錯誤じゃないか。";"Don’t you think that’s a little anachronistic?";"N1";"錯誤";"錯: 9, 誤: 6"
"Illusion, Optical Illusion";"さっかく";"それがまるで自分のもののような錯覚に襲われたんです。";"I was assailed by an illusion that looked just like me.";"N1";"錯覚";"錯: 9, 覚: 4"
"Confusion, Distraction, Derangement";"さくらん";"薬で意識が錯乱しているようでした。";"Their consciousness seemed to be confused by the medicine.";"None";"錯乱";"錯: 9, 乱: 6"
"Mixture, Blending, Complication";"こうさく";"色々な感情が交錯し、結論を出せずにいました。";"Various emotions were mixed and we weren’t able to reach a conclusion.";"None";"交錯";"交: 2, 錯: 9"
"Perversion";"とうさく";"倒錯思考はまず現実否定から始まる。";"Perverse thoughts first negate reality.";"None";"倒錯";"倒: 9, 錯: 9"
"Hill";"きゅうりょう";"今日は天気が良かったので、矢田丘陵を歩きました。";"The weather was nice today so I walked the Yata hills.";"N1";"丘陵";"丘: 9, 陵: 9"
"Yasukuni Shrine";"やすくにじんじゃ";"靖国神社に参拝したことはありますか。";"Have you ever visited Yasukuni Shrine?";"None";"靖国神社";"靖: None, 国: 2, 神: 3, 社: 2"
"Saturation";"ほうわ";"市場は今飽和状態になっているんだよ。";"The market is saturated now.";"N1";"飽和";"飽: 9, 和: 3"
"To Get Tired Of, To Lose Interest In";"あきる";"新しい恋人に飽きてきたところなの。";"I’m at a place where I’m starting to lose interest in my new lover.";"N3";"飽きる";"飽: 9"
"Satiation, Eating One’s Fill, Having Everything One Needs";"ほうしょく";"日本は、戦後の食料不足から飽食の時代へ大きく変わりました。";"Japan made a huge change from the postwar food shortage to an era of plenty. ";"None";"飽食";"飽: 9, 食: 2"
"Clownfish, Anemone Fish";"くまのみ";"ニモやその家族は、隠熊之実という魚だよ。";"Nemo and his family are fish called clownfish.";"None";"熊之実";"熊: 9, 之: None, 実: 3"
"Second, B, Thanks, Chic";"おつ";"どーも、報告乙です。";"Hey, thanks for the report.";"N1";"乙";"乙: 9"
"Second, B, Thanks, Chic";"おつ";"合同会社トーフグを甲とし、ワニカニを乙として、甲の業務の委託に関して、次の通り契約を締結する。";"We agree with the contract as outlined below with regards to the subcontract of the first company, Tofugu, and the second company, WaniKani.";"N1";"乙";"乙: 9"
"Second, B, Thanks, Chic";"おつ";"こうして山頂から生まれ故郷を見渡すのも、また乙なものですねぇ。";"It’s very neat to look over my hometown from the top of the mountain.";"N1";"乙";"乙: 9"
"A And B, First And Second";"こうおつ";"どちらも甲乙つけがたい出来栄えだ。";"It’s hard to say which result is better.";"None";"甲乙";"甲: 9, 乙: 9"
"Tree Thinning, Thinning, Periodic Thinning";"かんばつ";"間伐を行うことで、残った木は幹が太く枝葉がしっかりとした健全な木に育ちます。";"Periodic thinning of forests makes the rest of trees grow thick trunks and tough, healthy branches and leaves.";"None";"間伐";"間: 2, 伐: 9"
"Lumbering, Felling, Deforestation";"ばっさい";"森林を伐採する際は、事前に届け出が必要です。";"Notification is necessary before felling a forest.";"None";"伐採";"伐: 9, 採: 5"
"Salary Reduction, Salary Cut";"げんぽう";"会社から、三割の減俸を言い渡されました。";"A thirty percent salary cut was announced by the company.";"None";"減俸";"減: 5, 俸: 9"
"Annual Salary";"ねんぽう";"この選手は、破格の年俸をオファーされましたが、それを蹴ってチームに留まりました。";"This player was offered an extraordinary annual salary, but he rejected it and stayed with his team.";"None";"年俸";"年: 1, 俸: 9"
"While, While Doing, Besides";"かたわら";"新聞局で働く傍ら、夜間学校に通っています。";"While working at the newspaper office, I’ve been attending night classes.";"N1";"傍ら";"傍: 9"
"Letterpress, Relief Printing";"とっぱん";"我が社では、特殊な技術を用いて、樹脂凸版の直接製版を格安で行っています。";"At our company we use special techniques to cheaply do resin relief printing and direct plate making.";"None";"凸版";"凸: 9, 版: 5"
"Uneven, Rough, Rugged";"おうとつ";"凹凸のはっきりした顔立ちですね。";"It has distinctly uneven features, doesn’t it?";"None";"凹凸";"凹: 9, 凸: 9"
"Blackmail, Extortion";"きょうかつ";"不倫をダシにヤクザに恐喝されています。";"The yakuza is using my adultery to blackmail me.";"None";"恐喝";"恐: 9, 喝: 9"
"Tsubo, Two Mat Area";"つぼ";"この土地は何坪ぐらいですか？";"How many tsubo is this land?";"None";"坪";"坪: 9"
"Corruption, Depravity, Degradation";"だらく";"兄は酒と女に溺れ、敢然に堕落した生活を送っています。";"My brother nearly drowns in women and alcohol, and is buried in his horribly corrupted life.";"None";"堕落";"堕: 9, 落: 3"
"Magistrate, Shogunate Administrator";"ぶぎょう";"大岡忠相は、若くして江戸町奉行に昇進した。";"Tadasuke Ooka was promoted to magistrate at a young age.";"None";"奉行";"奉: 9, 行: 2"
"Magistrate, Shogunate Administrator";"ぶぎょう";"この羅針盤をあそこの奉行所に届けてくれないか？";"Can you take this compass to the shogunate administrator's office over there?";"None";"奉行";"奉: 9, 行: 2"
"Magistrate, Shogunate Administrator";"ぶぎょう";"鍋の時はいつも彼氏が鍋奉行してくれるんで、楽なんですよ。";"When we have nabe, my boyfriend always takes charge of the nabe, so it's easy for me.";"None";"奉行";"奉: 9, 行: 2"
"Channel, Strait";"かいきょう";"このフェリーで海峡を渡ります。";"We’ll cross the channel in this ferry.";"N1";"海峡";"海: 2, 峡: 9"
"Ravine, Gorge, Canyon";"きょうこく";"この峡谷に架かる吊橋を渡ったことはありますか？";"Have you ever crossed the bridge that spans over this ravine?";"None";"峡谷";"峡: 9, 谷: 2"
"Condolence, Sympathy, Mourning";"ちょうい";"弔意を表して花を贈りました。";"I sent flowers to express my condolences.";"None";"弔意";"弔: 9, 意: 3"
"Memorial Address, Funeral Address";"ちょうじ";"誰が弔辞を読むのですか。";"Who will read the funeral address?";"None";"弔辞";"弔: 9, 辞: 4"
"To Mourn For, To Hold A Memorial Service For, To Condole";"とむらう";"ここには、殉職者の魂を弔う石碑が建てられています。";"We’re building a stone memorial for the souls of soldiers who died in battle.";"None";"弔う";"弔: 9"
"Vicious Cycle";"あくじゅんかん";"まずは、あなたの心の悪循環を断ち切ることが大切です。";"First of all, it’s important to cut off the vicious cycle in your heart.";"None";"悪循環";"悪: 3, 循: 9, 環: 9"
"Circulatory Organ";"じゅんかんき";"当院には、循環器専門医が五人います。";"There are five circulatory organ specialists in this hospital.";"None";"循環器";"循: 9, 環: 9, 器: 4"
"Regrettable, Disappointing, Precious, Dear";"おしい";"惜しい人を亡くしたものだ。";"I lost a precious person.";"N2";"惜しい";"惜: 9"
"Unpleasant, Unhappy, Discomfort, Disagreeable";"ふゆかい";"このビデオは、見ていて不愉快です。";"I watched that video and it was unpleasant.";"None";"不愉快";"不: 4, 愉: 9, 快: 5"
"Grief, Distress, Sorrow";"うれい";"彼女は、憂いを帯びた顔でこちらを見ていた。";"She looked this way with a sorrowful expression on her face.";"None";"憂い";"憂: 9"
"Resolute, Determined, Bold, Daring";"かかん";"彼は、世界各地で果敢な取材をしていた。";"He boldly collected data from all over the world.";"None";"果敢";"果: 4, 敢: 9"
"Dare To, Presume To, Daringly";"あえて";"あなただからこそ、敢えて厳しいことを言わせてもらったんだよ。";"I only dared to say something so intense because it was to you.";"N1";"敢えて";"敢: 9"
"Decisive Action, Perform, Dare, Carry Out";"かんこう";"本当にこの作戦を敢行するつもりですか。";"Do you really intend to carry out this strategy?";"None";"敢行";"敢: 9, 行: 2"
"Boldly, Bravely, Fearlessly";"かんぜん";"あの男は、まるで自分の意志で敢然と難局に立ち向かっているつもりなのよ。";"That man plans to boldly oppose the difficult situation with nothing but his own determination.";"None";"敢然";"敢: 9, 然: 4"
"Fight Bravely";"かんとう";"優勝候補を相手に、よく敢闘したと思います。";"I think I fought pretty bravely against a favorite for the championship.";"None";"敢闘";"敢: 9, 闘: 9"
"Brave, Heroic, Gallant";"ゆうかん";"お前の父さんは、とても勇敢な戦士だったよ。";"Your father was a very brave soldier.";"N1";"勇敢";"勇: 4, 敢: 9"
"Revolution, Rotation, Turning, Circling";"せんかい";"ガレージで八の字旋回の練習をしてみました。";"I practiced a figure eight turn in the garage.";"None";"旋回";"旋: 9, 回: 2"
"Whirlwind, Commotion, Sensation";"せんぷう";"海賊達の目の前で、旋風は嵐へと変わっていった。";"The whirlwind changed to a storm right in front of the pirates. ";"None";"旋風";"旋: 9, 風: 2"
"Whirlwind, Commotion, Sensation";"せんぷう";"この国では、『銀河旋風ブライガー』というアニメが若者達の間に大旋風を巻き起こしています。";"In this country, an anime called ""Galaxy Cyclone Braiger"" has created a great sensation among young people.";"None";"旋風";"旋: 9, 風: 2"
