"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Beautiful Woman";"びじん";"美人だし、とてもエレガントですね。";"She's beautiful and very elegant.";"N3";"美人";"美: 3, 人: 1"
"Beautiful Woman";"びじん";"美人ですねって言っておけばよかったんだよ。";"You should have just told her that she's beautiful.";"N3";"美人";"美: 3, 人: 1"
"Beautiful Woman";"びじん";"彼は誰の忠告も絶対に受けないなんて言っていたが、美人の忠告なら話は別だろう。";"He says he never needs advice from anyone, but as soon as a beautiful woman offers him some, he’s all ears.";"N3";"美人";"美: 3, 人: 1"
"To Lose, To Be Defeated";"まける";"すきなチームが負けたので、くやしいです。";"My favorite team lost, so I’m frustrated and heartbroken.";"N4";"負ける";"負: 3"
"To Lose, To Be Defeated";"まける";"食パンマンは、アンパンマンに、チェスでこてんぱんに負けました。";"Breadman was badly defeated in a chess game by Anpanman.";"N4";"負ける";"負: 3"
"To Lose, To Be Defeated";"まける";"「今夜は、どこで食事したい？」「あなたが決めてよ。私はじゃんけんに負けたんだから。」";"""Where do you want to eat tonight?"" ""It’s your call. I lost the rock-paper-scissors.""";"N4";"負ける";"負: 3"
"Match, Showdown, A Gamble ";"しょうぶ";"勝負は引き分けにおわった。";"The match ended in a tie.";"N2";"勝負";"勝: 3, 負: 3"
"Match, Showdown, A Gamble ";"しょうぶ";"これは、一発勝負のコンテストです。";"This is a contest decided by a single round.";"N2";"勝負";"勝: 3, 負: 3"
"Match, Showdown, A Gamble ";"しょうぶ";"この一年は、勝負の年だと思っています。";"I think this is the year things happen for me.";"N2";"勝負";"勝: 3, 負: 3"
"To Win";"かつ";"サッカーのし合では、1対0で勝つことができました。";"At the soccer game, we managed to win 1-0.";"N4";"勝つ";"勝: 3"
"To Win";"かつ";"四才の時に、し合には勝ったが勝ぶに負けた。";"When I was four, I won the match but I felt like I lost anyway.";"N4";"勝つ";"勝: 3"
"To Win";"かつ";"明日のドッグ・レースにペットのウサギの参加を申し込むつもりなんだけど、確実に勝てると思うんだよね。";"I’m entering my pet rabbit in tomorrow’s dog race and I guarantee it's going to win.";"N4";"勝つ";"勝: 3"
"Winner, Victor";"しょうしゃ";"勝者だけが次のステージにすすめます。";"Only the winner will advance to the next stage.";"None";"勝者";"勝: 3, 者: 3"
"Winner, Victor";"しょうしゃ";"せんそうに勝者はいないのですから、どうかそんなむいみなたたかいは止めてください。";"There are no winners in wars, so please stop such a meaningless fight.";"None";"勝者";"勝: 3, 者: 3"
"Winner, Victor";"しょうしゃ";"ビエトは、72時間耐久スクラブルゲームの勝者となった。";"Viet emerged the victor in the 72 hour Scrabble game.";"None";"勝者";"勝: 3, 者: 3"
"Sure Victory, Certain Victory, Sure Win, Certain Win";"ひっしょう";"じん社で必勝をきがんしてきました。";"I prayed for certain victory at a shrine.";"None";"必勝";"必: 4, 勝: 3"
"Sure Victory, Certain Victory, Sure Win, Certain Win";"ひっしょう";"空手のし合で、「必勝」とかかれたハチマキをしている人を見ました。";"I saw a person wearing a headband that said ""Sure Victory"" at the karate match.";"None";"必勝";"必: 4, 勝: 3"
"Sure Victory, Certain Victory, Sure Win, Certain Win";"ひっしょう";"もし虎と七面鳥が戦争することになったら、それはもう虎の必勝になるだろうね。それから、ついでに、養鶏所で働く人も喜ぶだろうね。";"If tigers were to go to war against turkeys, it would mean certain victory for the tigers. Chicken farmers would be happy, as well.";"None";"必勝";"必: 4, 勝: 3"
"Easy Victory, Easy Win, Piece Of Cake";"らくしょう";"今回のテストは、楽勝だったね。";"This test was a piece of cake.";"None";"楽勝";"楽: 2, 勝: 3"
"Easy Victory, Easy Win, Piece Of Cake";"らくしょう";"「JLPT5はどうだった？」「ワニカニのおかげで、楽勝だったよ。」";"”How was the JLPT5?"" ""Thanks to WaniKani, it was easy peasy.""";"None";"楽勝";"楽: 2, 勝: 3"
"Easy Victory, Easy Win, Piece Of Cake";"らくしょう";"戦争では、より高度な技術を持っている側が通常楽勝する。";"The side who has better technology in a war will usually have an easy victory.";"None";"楽勝";"楽: 2, 勝: 3"
"To Send Something, To Escort Someone";"おくる";"スミスさんに手紙を送りました。";"I sent a letter to Mr. Smith.";"N4";"送る";"送: 3"
"To Send Something, To Escort Someone";"おくる";"後で写しんLINEで送るね。";"I'll send you the photos later on LINE. ";"N4";"送る";"送: 3"
"To Send Something, To Escort Someone";"おくる";"遅くなったね。今日はここまでにしよう。家まで送るよ。";"It’s getting late. Let’s call it a day. I’ll walk you home.";"N4";"送る";"送: 3"
"Heavy";"おもい";"そのにもつは重そうですね。";"That luggage looks heavy.";"N5";"重い";"重: 3"
"Heavy";"おもい";"この車、重すぎてうでがもげそう。";"This car is so heavy that my arm is about to fall off. ";"N5";"重い";"重: 3"
"Heavy";"おもい";"「足を踏んでしまってごめんなさい。」「ちょっと重かったけど、どうってことないよ。」";"""I’m sorry I stepped on your foot."" ""No problem. It was a little heavy, but no harm done.""";"N5";"重い";"重: 3"
"Essential, Important, Necessary";"じゅうよう";"重要なしょるいなので、なくさないよう注意してください。";"They’re important documents, so please be careful not to lose them.";"N3";"重要";"重: 3, 要: 4"
"Essential, Important, Necessary";"じゅうよう";"この国にとって、国民一人当たり一羽の白鳥をかうことはとても重要なことなんです。";"For this country, it is very important that each citizen raises one swan.";"N3";"重要";"重: 3, 要: 4"
"Essential, Important, Necessary";"じゅうよう";"私にとって人生で一番重要なものはビールですって？そんなこと言ってないわよ。言いもしないことを言ったなんて言わないでよ。";"The most important thing in my life is beer? I didn’t say that! Don’t put words in my mouth.";"N3";"重要";"重: 3, 要: 4"
"Body Weight";"たいじゅう";"アンナさんの体重は、何キロですか？";"What is Anna’s body weight in kilograms?";"None";"体重";"体: 2, 重: 3"
"Body Weight";"たいじゅう";"次の身体そく定で体重をはかるのが待ちきれない。";"I can’t wait to weigh myself at my next body measuring.";"None";"体重";"体: 2, 重: 3"
"Body Weight";"たいじゅう";"どうして私があなたの体重を知っているのか聞かないで。ジェシカが口を滑らせたことは絶対に誰にも言わないって、あの子と約束したんだから。";"Don’t ask me how I know your weight. I promised Jessica that I wouldn’t tell you that she told me.";"None";"体重";"体: 2, 重: 3"
"Double, Dual";"にじゅう";"分からないかん字の下に、二重せんを引いてください。";"Please draw double lines under kanji you don’t know.";"None";"二重";"二: 1, 重: 3"
"Double, Dual";"にじゅう";"日本は二重国せきをみとめていません。";"Japan doesn't allow dual citizenship.";"None";"二重";"二: 1, 重: 3"
"Double, Dual";"にじゅう";"「それでは、世間話はそれぐらいにして、本題に入ろう。今日の議題は何だったかな？」「今日はあなたの二重あごについて話しをすることになっています。」「そうだったな。それでは始めようか。」";"""Well, let’s stop the small talk and cut to the chase. What was the topic of today’s meeting?"" ""We were going to talk about your double chin, sir."" ""Right, right. Let’s get started.""";"None";"二重";"二: 1, 重: 3"
"Necessary, Needed, Essential";"ひつよう";"バスをおりてから、少し歩く必要があります。";"I have to walk a little while after getting off the bus.";"N4";"必要";"必: 4, 要: 4"
"Necessary, Needed, Essential";"ひつよう";"JETのめんせつに合かくするために必要なことって何ですか。";"What is necessary to pass the JET interview?";"N4";"必要";"必: 4, 要: 4"
"Necessary, Needed, Essential";"ひつよう";"日本に行ったら必要になるものって何だろう？";"What would I need if I went to Japan?";"N4";"必要";"必: 4, 要: 4"
"Main Point, Gist, Main Idea, Essence";"ようてん";"もう少し要点をせいりしてからいけんをのべてください。";"Please state your opinion after rearranging your main point a bit more.";"N3";"要点";"要: 4, 点: 2"
"Main Point, Gist, Main Idea, Essence";"ようてん";"ユウサクが要点をはあくしているとは思えないんだけど。";"I don't think Yusaku got the gist.";"N3";"要点";"要: 4, 点: 2"
"Main Point, Gist, Main Idea, Essence";"ようてん";"いいから！早く要点を言ってよ！";"Come on! Get to the point!";"N3";"要点";"要: 4, 点: 2"
"Supposing, If";"かりに";"仮にコウイチが『トーフグはめすだ』と言っても、多くのユーザーはそのいけんに反対するんじゃないだろうか。";"Even if Koichi said, ""Tofugu is female,"" I believe many users would have opposing opinions.";"None";"仮に";"仮: 5"
"Supposing, If";"かりに";"仮にトーフグにさいあくのじたいがおきたとしたら、ライフタイムメンバーの人たちはどうなるんですか？";"Supposing the worst were to happen to Tofugu, what would happen to lifetime members?";"None";"仮に";"仮: 5"
"Supposing, If";"かりに";"え？あの娘の胸は風船で作られているって？仮にそうだとしても、だから何なんだよ！";"What? Her boobs are made of balloons? Supposing that were true, who cares?";"None";"仮に";"仮: 5"
"Kana";"かな";"まずは、仮名をかくれんしゅうから始めましょう。";"First, let’s begin by practicing writing kana.";"N2";"仮名";"仮: 5, 名: 1"
"Kana";"かな";"ワニカニでかん字をべん強するのに、まずは仮名を全部知っている必要がある。";"In order to study kanji on WaniKani, you must first know all of the kana.";"N2";"仮名";"仮: 5, 名: 1"
"Kana";"かな";"この書類の漢字全部に、振り仮名を振ってもらえませんか？";"Could you add furigana to all the kanji in this document, please?";"N2";"仮名";"仮: 5, 名: 1"
"Assumption, Hypothesis";"かてい";"でも、それはたんなる仮定の話でしょう。";"But that’s just an assumption, right?";"N2";"仮定";"仮: 5, 定: 3"
"Assumption, Hypothesis";"かてい";"たとえば、一ドル百円と仮定すると、一本一ドルのコカコーラは百円になりますよね？";"For example, if we say one dollar is one hundred yen, then one can of $1 coca cola is one hundred yen, right?";"N2";"仮定";"仮: 5, 定: 3"
"Assumption, Hypothesis";"かてい";"彼女のベッドに積まれた札束のせいで、今とんでもない仮定が俺の頭の中を飛び交っている。";"Since seeing that pile of money on her bed, crazy assumptions have been flying around in my head.";"N2";"仮定";"仮: 5, 定: 3"
"To Wake Up, To Get Up, To Occur";"おきる";"父は、毎朝六時に起きます。";"My father gets up at six o’clock every morning.";"N5";"起きる";"起: 3"
"To Wake Up, To Get Up, To Occur";"おきる";"いつも朝起きるのめっちゃ早いですね。まだ四時ですよ。";"You're always up so early! It's still 4 o'clock, you know.";"N5";"起きる";"起: 3"
"To Wake Up, To Get Up, To Occur";"おきる";"三段腹を無くすために、毎朝起きたらすぐに100回腹筋をします。";"I do 100 sit-ups every morning right after waking up to get rid of my three pack.";"N5";"起きる";"起: 3"
"At Once, Immediately, Without Delay, Right Away, Right Now";"さっそく";"早速使わせていただきました。";"I used it immediately.";"N2";"早速";"早: 1, 速: 3"
"At Once, Immediately, Without Delay, Right Away, Right Now";"さっそく";"早速のごへんしん、ありがとうございます。";"Thank you for your immediate response.";"N2";"早速";"早: 1, 速: 3"
"At Once, Immediately, Without Delay, Right Away, Right Now";"さっそく";"私はその茄子を早速彼に送ります。";"I will send the eggplants to him at once.";"N2";"早速";"早: 1, 速: 3"
"Speed";"そくど";"インターネットの速度がおそすぎてイライラしています。";"The internet speeds are too slow and it’s pissing me off.";"N3";"速度";"速: 3, 度: 3"
"Speed";"そくど";"もう少し速度をおとして走行してください。";"Please drive a little bit slower.";"N3";"速度";"速: 3, 度: 3"
"Speed";"そくど";"ドアを開けたら、冬の突風が物凄い速度で吹きこんできた。";"When I opened the door, a wintry gust rushed in with great speed and force.";"N3";"速度";"速: 3, 度: 3"
"To Distribute, To Pass Out, To Deliver";"くばる";"バレンタインデーには、友だちに、手作りのおかしを配るんです。";"For Valentine’s Day we’ll distribute handmade sweets.";"N2";"配る";"配: 3"
"To Distribute, To Pass Out, To Deliver";"くばる";"しんぶんを配るバイトって月にいくらくらいかせげるのかな。";"I wonder how much I could earn per month from the newspaper delivering job.";"N2";"配る";"配: 3"
"To Distribute, To Pass Out, To Deliver";"くばる";"このパーティーマジでつまんない。道でティシュでも配ってる方がマシだよ。";"This party blows. Even passing out pocket tissues on the street would be better.";"N2";"配る";"配: 3"
"Sake, Alcohol";"おさけ";"わたしはパーティーでお酒を飲んだ。";"I drank alcohol at the party.";"N5";"お酒";"酒: 3"
"Sake, Alcohol";"おさけ";"今、そのお酒はシーズンではないので、申しわけありませんがご用いできません。";"That sake is out of season now, so I'm afraid it's not available.";"N5";"お酒";"酒: 3"
"Sake, Alcohol";"おさけ";"「割り勘にしよう。」「いや。今日は俺の奢りだよ。しかも、俺はお酒をたくさん飲んだけど、お前は一滴も飲まなかったじゃないか。」";"""Let’s split the bill."" ""No, it’s on me this time. I drank a lot of alcohol, but you didn’t drink anything""";"N5";"お酒";"酒: 3"
"Japanese Style Alcohol, Japanese Alcohol, Sake";"にほんしゅ, にっぽんしゅ";"日本酒はあまりすきではないんです。";"I don’t really like Japanese alcohol.";"None";"日本酒";"日: 1, 本: 1, 酒: 3"
"Japanese Style Alcohol, Japanese Alcohol, Sake";"にほんしゅ, にっぽんしゅ";"その日本酒のボトルから、値札を外してもらってもいいですか？";"Could you remove the price tag from the Japanese sake bottle for me?";"None";"日本酒";"日: 1, 本: 1, 酒: 3"
"Japanese Style Alcohol, Japanese Alcohol, Sake";"にほんしゅ, にっぽんしゅ";"「何飲んでるの？」「日本酒だよ。一口飲んでみる？」「それじゃ、お言葉に甘えて一口もらってみようかな。」";"""What are you drinking?"" ""Japanese rice wine. Would you like a sip?"" ""Well, I suppose I’ll give it a try.""";"None";"日本酒";"日: 1, 本: 1, 酒: 3"
"Hospital";"びょういん";"病院までタクシーで、千円ぐらいです。";"It takes about a thousand yen to get to the hospital by taxi.";"N5";"病院";"病: 3, 院: 3"
"Hospital";"びょういん";"この病院の院長は、九九もできない。";"The head of this hospital can't even do his multiplication tables.";"N5";"病院";"病: 3, 院: 3"
"Hospital";"びょういん";"この病院で医者をすることには本当に嫌気が差すね。患者は馬鹿ばっかりなんだ。";"I hate being a doctor in this hospital. The patients are all idiots.";"N5";"病院";"病: 3, 院: 3"
"Academy, Institute";"がくいん";"2014年に、トーフグ学院をそつぎょうしました。";"I graduated from Tofugu Academy in 2014.";"None";"学院";"学: 1, 院: 3"
"Academy, Institute";"がくいん";"かん西学院大学の多くの学生はざい学中にりゅう学をけいけんします。";"Many students from Kwansei Gakuin University get to study abroad while at college.";"None";"学院";"学: 1, 院: 3"
"Academy, Institute";"がくいん";"やあ！こいつはワニカニ。あだ名はクラビゲーターだよ。トーフグ工業学院で働いてるんだ。";"Hey! This guy is WaniKani, a.k.a. the Crabigator. He works for Tofugu Institute for Industrial Education.";"None";"学院";"学: 1, 院: 3"
"To End, To Be Over";"おわる";"学校が終わったら、買い物に行きます。";"When school's finished, I'll go shopping.";"N1";"終わる";"終: 3"
"To End, To Be Over";"おわる";"ギャンブルにまけて人生終わってしまった。";"My life was over when I lost it all gambling.";"N1";"終わる";"終: 3"
"To End, To Be Over";"おわる";"おい、こら！引っ込んでろ！原子爆弾の解体が終わるまでは、私に近づくなと言っただろ。";"Hey, man! Back off! I told you to stay away from me until the atomic bomb has finished being dismantled.";"N1";"終わる";"終: 3"
"Last Stop, Final Stop, Terminus";"しゅうてん";"電車でばくすいしてしまって、終点でうん転手さんに起こされたことはよくありますね。";"I often fall asleep on the train and have to be woken up by the driver at the last stop.";"N2";"終点";"終: 3, 点: 2"
"Last Stop, Final Stop, Terminus";"しゅうてん";"このシカゴ発のアムトラックの終点の駅は何て言う名前ですか。";"What's the name of the last stop on the Amtrak leaving from Chicago?";"N2";"終点";"終: 3, 点: 2"
"Last Stop, Final Stop, Terminus";"しゅうてん";"お願いがあるの。私がたとえ何と言っても、何をしようとも、終点に着くまで私が電車から降りないようにして。分かった？";"You have to do me a favor. No matter what I say, no matter what I do, please do not let me get out of the train until it gets to the last stop. Okay?";"N2";"終点";"終: 3, 点: 2"
"End, Finish, Close";"しゅうりょう";"大さか公えん1日目終了しました！";"The first day of the Osaka performance has ended!";"N2";"終了";"終: 3, 了: 9"
"End, Finish, Close";"しゅうりょう";"主人公が死んでゲームが終了してしまいました。";"The main character died and the game was over.";"N2";"終了";"終: 3, 了: 9"
"End, Finish, Close";"しゅうりょう";"「もし私がまたデブになったらどうする？」 「まぁ、俺達の関係が終了しないのは確実だね。」";"""What if I got fat again? "" ""Well, our relationship wouldn’t end, that’s for sure.""";"N2";"終了";"終: 3, 了: 9"
"Last, Final, The Last, The Final";"さいしゅう";"大すきなドラマの最終回を見のがして泣いた。";"I missed the last part of my favorite drama and cried.";"N3";"最終";"最: 4, 終: 3"
"Last, Final, The Last, The Final";"さいしゅう";"今乗ってきた電車が最終だったから、もうかえれないよ。";"The train we just took was the last one of the day, so we can't go back anymore.";"N3";"最終";"最: 4, 終: 3"
"Last, Final, The Last, The Final";"さいしゅう";"これが我が社の最終提案です。後はあなたの決断次第です。";"This is our final offer. Now the ball is in your court.";"N3";"最終";"最: 4, 終: 3"
"To Learn, To Take Lessons In";"ならう";"日本に来てから、日本語を習いました。";"I’ve learned Japanese since coming to Japan.";"N5";"習う";"習: 3"
"To Learn, To Take Lessons In";"ならう";"姉は、ピアノを習っています。";"My older sister is taking piano lessons.";"N5";"習う";"習: 3"
"To Learn, To Take Lessons In";"ならう";"今日は、世界一のフグクッキーの作り方を習いに行くのよ。";"I’m going to learn how to make the world’s best fugu cookies today.";"N5";"習う";"習: 3"
"To Roll, To Tumble, To Lie Down, To Be Scattered About";"ころがる";"あんたのけいたいなら、その辺に転がってたわよ。";"Your cell phone was left somewhere around here.";"N2";"転がる";"転: 3"
"To Roll, To Tumble, To Lie Down, To Be Scattered About";"ころがる";"ダリンは、トーフグオフィスの前にフグの死体が転がっているのを発見しました。";"Darin discovered the dead body of a blowfish, lying in front of the Tofugu office.";"N2";"転がる";"転: 3"
"To Roll, To Tumble, To Lie Down, To Be Scattered About";"ころがる";"転がる石？イギリスのロックバンド、ザ・ローリング・ストーンズのことですか？";"A rolling stone? Do you mean the English rock band The Rolling Stones?";"N2";"転がる";"転: 3"
"Bicycle, Bike, Pushbike";"じてんしゃ";"わたしは自転車で会社に行っています。";"I go to work by bike.";"N5";"自転車";"自: 2, 転: 3, 車: 1"
"Bicycle, Bike, Pushbike";"じてんしゃ";"自転車を買ってあげるよ。お返しは要らないからね！";"I'll buy you a new bicycle, no strings attached. ";"N5";"自転車";"自: 2, 転: 3, 車: 1"
"Bicycle, Bike, Pushbike";"じてんしゃ";"「ごめん。てっきり君が僕の自転車を壊したのかと思ってたよ。」 「何それ！ひどい。私がそんなことするはずないでしょ。」";"""I’m sorry. I thought for sure you were the one who broke my bike."" ""What? That’s awful. You know me better than that.""";"N5";"自転車";"自: 2, 転: 3, 車: 1"
"To Drive";"うんてんする";"休日には、とくにあてもなく運転するのがすきなんだ。";"I really like driving around aimlessly when I’m on holiday.";"None";"運転する";"運: 3, 転: 3"
"To Drive";"うんてんする";"運転する時は、ぜっ対に後ろはふり返りません。サメと同じで、前しか見ないんです。";"I never look back when I drive. I'm like a shark—only looking forward.";"None";"運転する";"運: 3, 転: 3"
"To Drive";"うんてんする";"このフグモデルの車は最高だね！とても気に入ったよ。毎日運転するのが待ち遠しいよ。";"This Fugu model car is amazing! I love it! I can’t wait to start driving it every day.";"None";"運転する";"運: 3, 転: 3"
"Transfer, Forwarding";"てんそう";"そのメール、私にも転送してくれない？";"Could you forward that email to me?";"None";"転送";"転: 3, 送: 3"
"Transfer, Forwarding";"てんそう";"海外に住んでいる日本人は、よく日本のウェブサイトから物を買って、海外の住所に転送しています。";"Japanese people who reside overseas often buy things from Japanese websites and have them forwarded to the foreign addresses.";"None";"転送";"転: 3, 送: 3"
"Transfer, Forwarding";"てんそう";"郵便物をこちら住所の方へ転送して頂きたいんですが。";"Could you please forward my mail to this address?";"None";"転送";"転: 3, 送: 3"
"Revolve, Rotate, Rotation";"かいてん";"ペットのハムスターがものすごいいきおいで回し車を回転させています。";"My pet hamster is vigorously rotating his hamster wheel.";"N2";"回転";"回: 2, 転: 3"
"Revolve, Rotate, Rotation";"かいてん";"あそこの回転ずし、もう行った？なんか、そこのすししょく人は皿がきらいらしく、すしが回転してあつくなってるコンベアベルトの上に直でおかれているらしいよ。";"Have you been to the conveyer belt sushi restaurant over there? Apparently their sushi chefs hate plates there, so the sushi is directly on the rotating, hot conveyor belt.";"N2";"回転";"回: 2, 転: 3"
"Revolve, Rotate, Rotation";"かいてん";"月は地球の周り回転していて、地球は太陽の周りを回転している。";"The moon revolves around the earth and the earth revolves around the sun.";"N2";"回転";"回: 2, 転: 3"
"To Advance, To Go Forward, To Progress";"すすむ";"仕事は進んでいますか？";"Are you making any progress in your work?";"N4";"進む";"進: 3"
"To Advance, To Go Forward, To Progress";"すすむ";"トーフグは、いつも一歩先を進んでいるよね。";"Tofugu always goes one step ahead, doesn't it?";"N4";"進む";"進: 3"
"To Advance, To Go Forward, To Progress";"すすむ";"お嬢さんは他の学生よりずっと進んでいる。";"Your daughter is advancing faster than the other students.";"N4";"進む";"進: 3"
"Evolution, Progress";"しんか";"日に日に進化してるのが実かんできて、うれしいです。";"I’m glad I’m able to recognize how much I progress every day.";"N1";"進化";"進: 3, 化: 3"
"Evolution, Progress";"しんか";"みなさんのおかげで、トーフグは大きな進化をとげることができました。";"Thanks to you all, Tofugu made such tremendous progress.";"N1";"進化";"進: 3, 化: 3"
"Evolution, Progress";"しんか";"おい、お前って本当に阿呆だな。ダーウィンの進化論はディズニー映画のタイトルなんかじゃねえよ。";"Jeez, you’re really dumb. Darwin’s theory of evolution is not the title of a Disney movie.";"N1";"進化";"進: 3, 化: 3"
"Advance, Progress";"しんこう";"げんざい、六つのプロジェクトが進行中です。";"Six projects are currently progressing.";"N1";"進行";"進: 3, 行: 2"
"Advance, Progress";"しんこう";"おいしゃさんに、進行がんがあると言われました。";"The doctor told me that I have advanced cancer.";"N1";"進行";"進: 3, 行: 2"
"Advance, Progress";"しんこう";"フグエキスから作られた新しい薬がその病気の進行を抑えた。";"The new drug made from Fugu extract has suppressed the progression of the disease.";"N1";"進行";"進: 3, 行: 2"
"To Fall Down, To Fall, To Drop, To Fail";"おちる";"あなたのけしゴム、つくえの下に落ちていますよ。";"Your eraser fell under the desk.";"N1";"落ちる";"落: 3"
"To Fall Down, To Fall, To Drop, To Fail";"おちる";"しけんに落ちた日に、ひろうから、はがぬけ落ちました。";"On the day I failed the exam, I dropped my teeth from exhaustion.";"N1";"落ちる";"落: 3"
"To Fall Down, To Fall, To Drop, To Fail";"おちる";"「何してるの？私も入れて？」「本当？俺たち、ステアフォールっていう、棒人間がひたすら階段から落ちるゲームをしてるんだけど。」「おもしろそうじゃん。」";"""What are you guys playing? Let me in!"" ""Really? We’re playing a game called Stair Fall where a stickman just keeps falling down the stairs."" ""Sounds fun!""";"N1";"落ちる";"落: 3"
"Fresh Leaves, Greenery, Young Leaves";"あおば";"青葉が目にしみるきせつとなりました。";"It's that time of year again when the fresh leaves make my eyes burn.";"None";"青葉";"青: 1, 葉: 3"
"Fresh Leaves, Greenery, Young Leaves";"あおば";"家のにわの青葉に虫がいっぱい付いてる！";"There are a lot of bugs on the young leaves in our garden!";"None";"青葉";"青: 1, 葉: 3"
"Fresh Leaves, Greenery, Young Leaves";"あおば";"お前の頭、ちょっと変なにおいがするぞ。 乾燥した青葉か何かみたいな。";"Your head smells a little weird. It’s like dried up leaves or something.";"None";"青葉";"青: 1, 葉: 3"
"Lightweight, Light, Light Weight";"かるい";"このはこは、あのはこよりも軽い。";"This box is lighter than that one.";"N5";"軽い";"軽: 3"
"Lightweight, Light, Light Weight";"かるい";"この毛ぬき、びっくりするぐらい軽いんだけど。";"This pair of tweezers is surprisingly light.";"N5";"軽い";"軽: 3"
"Lightweight, Light, Light Weight";"かるい";"毎日軽い朝ごはんを食べる。";"Every day I eat a light breakfast.";"N5";"軽い";"軽: 3"
"To Carry, To Transport, To Move";"はこぶ";"あ、それから、つくえを運ぶのをわすれないでください。";"Oh, and don’t forget to move the desk.";"N4";"運ぶ";"運: 3"
"To Carry, To Transport, To Move";"はこぶ";"私の父親としての役目は、食べ物をテーブルに運んで、娘と一緒にお茶会をすることだ。";"My duty as a father is to put food on the table and have tea parties with my daughter.";"N4";"運ぶ";"運: 3"
"To Carry, To Transport, To Move";"はこぶ";"この教科書を運ぶための鞄がほしい。";"I want a bag to carry these textbooks.";"N4";"運ぶ";"運: 3"
"Lucky";"うんがいい";"最近みょうに運がいいんだよな。";"I’ve been really lucky lately for some reason.";"None";"運がいい";"運: 3"
"Lucky";"うんがいい";"こんな美人のよめさんもらって、お前って本当に運がいいな。";"You are so lucky to have such a beautiful wife.";"None";"運がいい";"運: 3"
"Lucky";"うんがいい";"日本語の授業でAが取れたんだけど、ただ単に運がよかっただけだと思うの。";"I got an A in Japanese, but I think I was just lucky.";"None";"運がいい";"運: 3"
"To Open Something";"あける";"日本語のじしょを開けてください。";"Please open your Japanese dictionary.";"N5";"開ける";"開: 3"
"To Open Something";"あける";"わたしのかれ氏は、車に乗る時は、いつもドアを開けてくれるよ。";"My boyfriend always opens the car door for me when I get in.";"N5";"開ける";"開: 3"
"To Open Something";"あける";"「ねぇ、このワインボトルを開けてもらえないかな？」「いいよ。朝飯前だよ。」";"""Can you open this bottle of wine for me?"" ""Of course. Piece of cake.""";"N5";"開ける";"開: 3"
"Open To The Public, Releasing";"こうかい";"どうがが公開されるのはいつですか？";"When will the video be released to the public?";"N1";"公開";"公: 2, 開: 3"
"Open To The Public, Releasing";"こうかい";"Etoeto発売を記ねんして、コウイチの半生をドキュメンタリーにしたえいがが公開になりました。";"A documentary movie of half of Koichi's life has been opened to the public to commemorate Etoeto's release.";"N1";"公開";"公: 2, 開: 3"
"Open To The Public, Releasing";"こうかい";"「この写真を公開したのは、写真より実物の花子の方がずっと可愛いんだってことをみんなに教えたかったからだよ。」「あんたって本当口からでまかせばっかりよね！」";"""I only published that picture to show people that you look much better in person, Hanako."" ""That is such a lie!""";"N1";"公開";"公: 2, 開: 3"
"Opening A Business, Starting A Business";"かいぎょう";"うちも、開業当時はしゃっ金だらけだったんだよ。";"We also had a ton of debt when we opened our business.";"None";"開業";"開: 3, 業: 3"
"Opening A Business, Starting A Business";"かいぎょう";"この目医者は、今年で開業して三十五年になります。";"As of this year, this eye doctor has been in practice for 35 years.";"None";"開業";"開: 3, 業: 3"
"Opening A Business, Starting A Business";"かいぎょう";"コウイチの開業準備を手伝うために、昨日は学校をサボったんだ。";"I blew off school yesterday to help Koichi prepare for the opening of his business.";"None";"開業";"開: 3, 業: 3"
"Development";"かいはつ";"開発チームがみなさんのごしつもんにお答えします。";"The development team will answer everyone’s questions.";"N1";"開発";"開: 3, 発: 3"
"Development";"かいはつ";"トーフグの開発ひ話を教えてください。";"Please tell us about the story behind Tofugu's development.";"N1";"開発";"開: 3, 発: 3"
"Development";"かいはつ";"コウイチは新しい日本語学習サイトを開発するために徹夜をした。";"Koichi pulled an all-nighter to develop a new Japanese learning site.";"N1";"開発";"開: 3, 発: 3"
"To Collect Something, To Gather Something";"あつめる";"青いシャツをきている人を集めてください。";"Please gather the people wearing blue shirts.";"N4";"集める";"集: 3"
"To Collect Something, To Gather Something";"あつめる";"ユーザーからのフィードバックを集めています。";"We've been gathering feedback from users.";"N4";"集める";"集: 3"
"To Collect Something, To Gather Something";"あつめる";"私は外国の食べ物の写真を集めている。";"I am collecting pictures of foreign food.";"N4";"集める";"集: 3"
"Concentration, Focus";"しゅうちゅう";"会ぎに集中しすぎて終電をのがしてしまいました。";"We were too concentrated on the meeting and we missed the last train.";"N3";"集中";"集: 3, 中: 1"
"Concentration, Focus";"しゅうちゅう";"集中集中！気合いを入れろ！";"Concentrate! Focus! Give it your all!";"N3";"集中";"集: 3, 中: 1"
"Concentration, Focus";"しゅうちゅう";"もう！まとわりつくのは止めてよ！集中できないでしょ。";"Hey! Stop breathing down my neck. I can’t concentrate.";"N3";"集中";"集: 3, 中: 1"
"Collecting Money, Money Collection";"しゅうきん";"みんなから集金して、花たばと色紙を買いました。";"We collected money from everyone and bought a bunch of flowers and a message board.";"N2";"集金";"集: 3, 金: 1"
