"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Various, All Kinds Of";"もろもろ";"諸々の理由がありまして、しばらく一時的に店を閉めることにしました。";"We decided to temporarily close our shop for a bunch of reasons.";"None";"諸々";"諸: 6"
"Braided Hair, Hair Braid, Plaited Hair, Plait";"みつあみ";"おいおい、頼むよ。明らかにお前たちの相性全然よくなかっただろ！絶対にあの三つ編みの女に電話なんてしない方がいいって！";"Oh come on, it was so obvious! There was no chemistry between you two! You definitely shouldn’t call that girl with the braided hair!";"None";"三つ編み";"三: 1, 編: 5"
"To Be Shut, To Be Closed";"しまる";"このフタ、うまく閉まらないんだけど。";"This lid doesn't close properly.";"N5";"閉まる";"閉: 6"
"To Be Shut, To Be Closed";"しまる";"あのお店、何時に閉まるんだっけ？";"What time was it that the store closes?";"N5";"閉まる";"閉: 6"
"To Be Shut, To Be Closed";"しまる";"突然、扉がひとりでに閉まりました。";"Suddenly, the door shut by itself.";"N5";"閉まる";"閉: 6"
"To Be Satisfied, To Be Settled, To Be Paid, To Be Supplied, To Be Delivered";"おさまる";"金を払うだけで、彼らが納まるとは思えないけどな。";"I don't think they will be satisfied with just money.";"N1";"納まる";"納: 6"
"Being Convinced, Consent, Understanding, Accepting";"なっとく";"彼の意見には納得だね。";"I'm convinced by his opinion.";"N3";"納得";"納: 6, 得: 4"
"Being Convinced, Consent, Understanding, Accepting";"なっとく";"それは納得できない！";"That I can't understand!";"N3";"納得";"納: 6, 得: 4"
"Being Convinced, Consent, Understanding, Accepting";"なっとく";"どうせお前は娘を金ずくで納得させたんだろう？";"You made my daughter consent using money, didn’t you?";"N3";"納得";"納: 6, 得: 4"
"Negative Form, Negative Sentence, Negative, Negative Tense";"ひていけい";"この文章を否定形にすることができますか。";"Can you change this sentence into a negative sentence?";"None";"否定形";"否: 6, 定: 3, 形: 2"
"To Deny";"ひていする";"私は納豆がご飯に合うって説は否定しますね。";"I deny the theory that natto goes well with rice.";"None";"否定する";"否: 6, 定: 3"
"To Respect";"そんけいする";"尊敬する人はいますか？";"Do you have anyone you respect?";"None";"尊敬する";"尊: 6, 敬: 6"
"Honorific Japanese, Honorific Language, Formal Japanese, Formal Language";"そんけいご";"よく尊敬語と謙譲語がゴチャゴチャになってしまいます。";"I often mix up honorific Japanese with humble Japanese.";"None";"尊敬語";"尊: 6, 敬: 6, 語: 2"
"Life, Living, Daily Living";"くらし";"田舎暮らしは退屈だ。";"Country life is boring.";"N3";"暮らし";"暮: 6"
"Homonym, Homophone";"どうおんいぎご";"同音異義語のテストで０点を取って、恥をかいてしまいました。";"I was ashamed when I got zero on the homophone test.";"None";"同音異義語";"同: 2, 音: 1, 異: 6, 義: 5, 語: 2"
"Homonym, Homophone";"どうおんいぎご";"日本語には、同音異義語はいくつありますか？";"How many homophones are there in Japanese?";"None";"同音異義語";"同: 2, 音: 1, 異: 6, 義: 5, 語: 2"
"Homonym, Homophone";"どうおんいぎご";"同音異義語に関するユーチューブビデオを作ったので、よかったら見てみてください。";"I made a YouTube video about homonyms, so please take a look.";"None";"同音異義語";"同: 2, 音: 1, 異: 6, 義: 5, 語: 2"
"Copyright";"ちょさくけん";"著作権の対象となるかどうかに関わらず、他人の作品は使用しないでください。";"I don’t want you guys to use someone else’s work regardless of whether or not it is subject to copyright.";"None";"著作権";"著: 6, 作: 2, 権: 6"
"Humid, Hot And Humid";"むしあつい";"今年の夏は絶対去年よりも蒸し暑いよね。";"This summer is definitely more humid than it was last year.";"N2";"蒸し暑い";"蒸: 6, 暑: 3"
"To Rehash, To Bring Up Again, To Drag Up, To Reheat";"むしかえす";"またかよ。女はすぐ昔の話を蒸し返すよな。やってられないわ。";"There you go again. Girls always bring up old issues. I don’t want to deal with that.";"None";"蒸し返す";"蒸: 6, 返: 3"
"To Feign, To Wear, To Pretend";"よそおう";"予想していた昇進が無かったが、彼は平気を装って昇進した社員たちにおめでとうと言った。";"Although he didn’t get the promotion he had been expecting, he put on a good face and congratulated the people who did.";"None";"装う";"装: 6"
"To Be Late";"おくれる";"もし飛行機が遅れたら、補償金のようなものは支払われたりするんでしょうか。";"If the flight is delayed, can I get some kind of compensation?";"N4";"遅れる";"遅: 9"
"Be Late, Be Tardy, Late, Tardy";"ちこく";"三日連続で遅刻してしまいました。";"I was late three days in a row.";"N3";"遅刻";"遅: 9, 刻: 6"
"Delay";"ちえん";"バスの大幅な遅延により会議に遅れてしまった。";"The bus was delayed for a long time and I was late to the meeting.";"None";"遅延";"遅: 9, 延: 6"
"Sculpture";"ちょうこく";"彫刻を落として、真っ二つに割ってしまいました。";"I dropped the sculpture and it broke in half.";"N2";"彫刻";"彫: 9, 刻: 6"
"To Measure, To Measure Scientifically";"はかる";"その看護婦さんは、血圧を測るのが上手です。";"The nurse is good at measuring people’s blood pressure.";"N2";"測る";"測: 5"
"Conjecture, Speculation, Guess";"すいそく";"私の推測では、彼は宝くじが当たって、バハマに引っ越した。";"My guess is that he won the lottery and moved to the Bahamas.";"N1";"推測";"推: 6, 測: 5"
"Prediction";"よそく";"科学者たちは、大地震の予測に失敗した。";"Scientists failed to predict the massive earthquake.";"N3";"予測";"予: 3, 測: 5"
"Observation";"かんそく";"南極観測隊のメンバーになるにはどうすればいいですか。";"How can I become a member of Antarctic exploration party?";"N2";"観測";"観: 4, 測: 5"
"To Tear, To Rip, To Break";"やぶる";"うちのワンコがクリスマスプレゼントの包装をビリビリ破っているビデオを撮ったのよ。";"We took a video of our puppy tearing open Christmas presents.";"N3";"破る";"破: 5"
"Destruction, Demolition";"はかい";"兎小屋は火事によって破壊されました。";"The rabbit hutch was destroyed by the fire.";"N1";"破壊";"破: 5, 壊: 9"
"Shipwreck";"はせん";"江戸時代の有名な刀を載せた船は、嵐によって破船してしまいました。";"The ship carrying the famous sword of the Edo period was shipwrecked in a storm.";"None";"破船";"破: 5, 船: 2"
"Bankruptcy, Go Bankrupt";"はさん";"彼の祖父は江戸時代の破産した百姓だという噂だ。";"It’s rumored that his grandfather was a bankrupt farmer of the Edo period.";"N3";"破産";"破: 5, 産: 4"
"Countryside, Rural";"いなか";"田舎道で死にかけのフクロネズミを見ました。";"I saw a dying possum on a country road.";"N4";"田舎";"田: 1, 舎: 5"
"Barracks";"へいしゃ";"その兵舎には異臭が漂っており、息をするのもやっとだった。";"The barracks were filled with such an offensive stench that I could barely breathe.";"None";"兵舎";"兵: 4, 舎: 5"
"Government Office Building";"ちょうしゃ";"庁舎に雷が落ちたみたいだよ。";"I heard that the government office building was struck by lightning.";"None";"庁舎";"庁: 6, 舎: 5"
"Lecture, Address";"こうえん";"その講師、講演会場にリムジンで登場したんだよ。";"The lecturer came to the lecture hall in a limo.";"N3";"講演";"講: 5, 演: 5"
"Lecturer, Instructor";"こうし";"その大学の講師としての資格を得ました。";"I qualified as a lecturer for the university.";"N2";"講師";"講: 5, 師: 5"
"Lecture";"こうぎ";"講義の頭に、教授は私達がナイフにニックネームを付けているかどうかを尋ねました。";"At the beginning of the lecture, our professor asked us if we have nicknames for our knives.";"N4";"講義";"講: 5, 義: 5"
"To Be Overdue, To Be Delayed";"とどこおる";"支払いが滞っている理由は何ですか。";"What is the reason for the delay in payment?";"N1";"滞る";"滞: 9"
"To Be Overdue, To Be Delayed";"とどこおる";"授業料の支払いが滞っているって言われたんですが、ちゃんと払ってますよ。";"I was told that my tuition fees were overdue, but I've been paying them.";"N1";"滞る";"滞: 9"
"To Be Overdue, To Be Delayed";"とどこおる";"家主が六ヶ月間家賃が滞っている男の家に出向くと、男は家の中で死んでいた。";"The landlord visited a man who was six months behind on his rent and found him dead inside the house.";"N1";"滞る";"滞: 9"
"Delay";"ちたい";"その動画を遅滞なく削除せよ。";"Delete the video without delay.";"None";"遅滞";"遅: 9, 滞: 9"
"Introduction";"しょうかい";"「こんにちは。サーモンいますか？妹なんですけど。」「わぁ、イクラじゃない！！！」「わぁ、紹介してよ！」「こちらが、フグ。（フグを指さしながら）」「初めまして。」「鰐蟹とキンニクマは知ってるわよね！」「やあ、イクラちゃん。久しぶり。」";"Salmon-Roe: ""Hi, is Salmon here? I’m her sister."" Salmon: ""Oh my God, Salmon-Roe!"" Fugu: ""Oh, introduce us!"" Salmon: ""This is Fugu."" (Points at him.) Salmon-Roe: ""Nice to meet you!"" Salmon: ""And you know Crabigator and Kinnikuma!"" Crabigator & Kinnikuma: ""Hi Salmon-Roe. Long time, no see.""";"N4";"紹介";"紹: 9, 介: 9"
"Intervention";"かいにゅう";"警察の介入により、事態は一層複雑化した。";"Police intervention made the situation more complicated.";"N1";"介入";"介: 9, 入: 1"
"Oneself, Myself, I";"おのれ";"俺は、みんな死ぬ前に己の墓は己で建てるべきだと思うけどね。";"I think people should build their own graves before they die.";"None";"己";"己: 6"
"Self, Oneself";"じこ";"彼は、「俺様が一番好きな歌手は俺様自身だよ」と自己満足の笑みを浮かべながら豪語していた。";"He was very proud of himself and said, ""I’m my own favorite singer,"" with a very self-satisfied smile.";"N1";"自己";"自: 2, 己: 6"
"Troublesome, Burdensome, Hard To Deal With, Trouble, Burden, Nuisance";"やっかい";"ビエットの顔に落書きなんてしたら、後々厄介なことになるよ。";"If you draw on Viet’s face, you’re asking for trouble.";"N3";"厄介";"厄: 9, 介: 9"
"Turtle";"かめ";"なんかその亀に親近感を感じるんだよな。";"I feel an affinity with the turtle for some reason.";"None";"亀";"亀: 9"
"Sea Turtle";"うみがめ";"その種の海亀は、絶滅の危機にあります。";"That kind of sea turtle is in danger of extinction.";"None";"海亀";"海: 2, 亀: 9"
"Mutual, Each Other, Reciprocal, Together";"たがい";"あの二人は、「どうぞお座りください」とお互いに席の譲り合いをしたんだ。";"The two people said, ""Here, take my seat,"" to each other.";"N3";"互い";"互: 9"
"Mutual, Reciprocal";"そうご";"相互リンクしてもらえませんか。";"Could you set up a mutual link with me, please?";"N2";"相互";"相: 3, 互: 9"
"Alternately";"こうご";"彼女は二種類の味のアイスクリームを交互に舐めた。";"She alternately licked two kinds of ice cream.";"N1";"交互";"交: 2, 互: 9"
"Serious";"しんけん";"売上げを損ねずに値上げする方法を真剣に考えているんです。";"I’m seriously thinking about a way to raise prices without losing sales.";"N3";"真剣";"真: 3, 剣: 9"
"Kendo, Japanese Fencing, Way Of The Sword";"けんどう";"コウイチには大きな目標がある。剣道で世界一になりたいんだ。";"Koichi has high aspirations. He wants to be the best in the world at kendo.";"None";"剣道";"剣: 9, 道: 2"
"Sushi";"すし";"近所にお寿司屋さんがあるんだけど、すごく旨いちらし寿司をたったの10ドルで出しているんだよ。これ以上のものはないね。";"There is a sushi restaurant in my neighborhood that has great Chirashi-zushi for just $10. It’s tough to beat.";"None";"寿司";"寿: 9, 司: 4"
"Lifespan";"じゅみょう";"携帯の電池の寿命が短くなってきてるんだけど。";"My phone battery’s lifespan is getting shorter.";"N2";"寿命";"寿: 9, 命: 3"
"Long Life, Longevity";"ちょうじゅ";"婆ちゃんにいつも、「バナナを食べることは長寿に繋がる」と言われるんだよね。";"My grandmother always tells me that eating bananas leads to a long life.";"None";"長寿";"長: 2, 寿: 9"
"Seventy Seventh Birthday";"きじゅ";"バイトのみんなで、店長の喜寿をコンビニでお祝いする予定なんだよ。";"All of the part-time workers are going to celebrate the owner’s 77th birthday in his convenience store.";"None";"喜寿";"喜: 4, 寿: 9"
"Happiness And Longevity";"ふくじゅ";"折角の福寿のお祝いだったのに、途中で酔って眠ってしまった。";"Although it was an important occasion to celebrate happiness and longevity, I drank myself to sleep in the middle of it.";"None";"福寿";"福: 3, 寿: 9"
"Happiness And Longevity";"ふくじゅ";"福寿と書かれた年賀状を受け取りました。";"I received a New Year’s greeting card with happiness and longevity written in it.";"None";"福寿";"福: 3, 寿: 9"
"Happiness And Longevity";"ふくじゅ";"あそこの「福寿」って名前の焼肉屋、結構美味しいらしいよ。";"I heard that the yakiniku restaurant over there, called ""Fukuju"", is quite good.";"None";"福寿";"福: 3, 寿: 9"
"Embarrassing, Embarrassed, Ashamed";"はずかしい";"こんなことを言うのは恥ずかしいんですが、私は安物買いの銭失いみたいなところがあるんですよね。";"I feel ashamed to say this, but I tend to waste money on cheap things. ";"N4";"恥ずかしい";"恥: 9"
"Shame, Embarrassment, Disgrace";"はじ";"あいつ、俺にみんなの前で恥をかかされたって思ってるみたいでさ。";"He thinks I embarrassed him in front of everybody.";"N1";"恥";"恥: 9"
"Cedar";"すぎ";"うちのお店では、国産杉を使った家具をお手頃なお値段で提供しております。";"We offer Japanese cedar furniture for a reasonable price.";"N2";"杉";"杉: 9"
"Fruit Juice";"かじゅう";"俺が果汁百パーセントのオレンジジュースをストローですすっていると、誰かが俺の肩をトントンと叩いた。";"When I was sucking 100% orange juice through a straw, someone tapped on my shoulder.";"None";"果汁";"果: 4, 汁: 9"
"Soup, Juice";"しる";"熱々の豚汁をもらえますか。";"Can I have the boiled pork miso soup, please?";"N2";"汁";"汁: 9"
"Miso";"みそ";"味噌と醤油は和食には欠かせません。";"Miso and soy sauce are essential for a Japanese-style meal.";"N4";"味噌";"味: 3, 噌: None"
"Flame, Blaze";"ほのお";"山火事の炎は、強風にあおられ、さらに大きくなった。";"The forest fire's flames were fanned by strong winds and grew larger.";"N3";"炎";"炎: 9"
"Flame, Blaze";"ほのお";"たき火の炎を見つめていると、色々なことを思い出します。";"When I stare into the flames of a bonfire, I remember many things.";"N3";"炎";"炎: 9"
"Flame, Blaze";"ほのお";"ある超能力者が、ホワイトハウスが一時間もしないうちに炎に飲み込まれてしまう予知夢を見たと噂になっています。";"There is a rumor a psychic had a vision that flames swallowed up the White House in under an hour.";"N3";"炎";"炎: 9"
"Inflammation";"えんしょう";"筋肉の炎症には、ノンステロイドの痛み止めを処方しておきますね。";"I’m going to prescribe some non-steroidal pain relievers for your muscle inflammation.";"None";"炎症";"炎: 9, 症: 9"
"For, For The Sake Of, To, Sake Of";"ために";"夜勤の為に寝ておきたかったが、電車の音がうるさすぎた為に眠れなかった。";"I wanted to sleep so that I could be ready for my night shift, but I couldn’t because the trains were too noisy.";"None";"為に";"為: 9"
"Deed";"こうい";"私がそのような残虐行為を繰り返したのは、その度に達成感を得られることができたからです。";"I repeated those brutal acts because I was able to feel a sense of accomplishment each time.";"N1";"行為";"行: 2, 為: 9"
"Significance";"ゆうい";"卒論のための研究で、統計学的に有意な値を導けなかったんです。";"The research for my graduation thesis wasn’t statistically significant.";"None";"有意";"有: 3, 意: 3"
"Bear";"くま";"ありえない！今温泉に浸かっている熊を見たんだけど！";"No way! I just saw a bear soaking in the hot springs!";"None";"熊";"熊: 9"
"Kumamoto Prefecture";"くまもとけん";"夜行バスは、熊本県で発生した事故のため一時不通になった。";"The night bus service was temporarily suspended because of an accident in Kumamoto prefecture.";"None";"熊本県";"熊: 9, 本: 1, 県: 3"
"Hell";"じごく";"死後地獄に堕ちる事を願って、ありとあらゆる拷問について研究しています。";"I study every possible type of torture in hopes of living in Hell after I die.";"N1";"地獄";"地: 2, 獄: 9"
"In Prison";"ごくない";"あなたの獄内での話、最後はどうなるの？";"How does your story about being in prison end?";"None";"獄内";"獄: 9, 内: 2"
"Imprisonment";"にゅうごく";"初めて入獄した時、何故か安心感を得たんですよね。";"When I was imprisoned for the first time, for some reason I felt secure. ";"None";"入獄";"入: 1, 獄: 9"
"Release From Prison";"しゅつごく";"出獄した日に万引きしてまた警察に逮捕されました。";"The day I got out of prison, I was arrested by the police again for shoplifting.";"None";"出獄";"出: 1, 獄: 9"
"Release From Prison";"しゅつごく";"今日の夜は、ビエト兄貴の出獄祝いにタイの尾頭付きが用意されてるみたいだぜ。";"Apparently sea bream with head and tail is being prepared for tonight to celebrate big brother Viet's release from prison.";"None";"出獄";"出: 1, 獄: 9"
"Release From Prison";"しゅつごく";"そして、出獄の日が近づくにつれて、憂鬱になって、何故か危機感を感じたんです。";"Then, as the day that I would be released from prison drew near, I became depressed and for some reason I sensed impending doom.";"None";"出獄";"出: 1, 獄: 9"
"Jailbreak, Escape From Prison";"だつごく";"彼の母親は彼に脱獄を強要した。";"His mother forced him to break out of jail.";"None";"脱獄";"脱: 9, 獄: 9"
"To Be Drunk, To Be Seasick, To Be Carsick";"よう";"みんな船に酔ってしまい、そこら中に吐き散らかしていました。";"Everybody got seasick and puked all over the ship.";"N3";"酔う";"酔: 9"
"To Be Drunk, To Be Seasick, To Be Carsick";"よう";"酔ってる時に車を運転するのは絶対にダメだよ。";"Never drive when you are drunk.";"N3";"酔う";"酔: 9"
"Dead Drunk, Completely Drunk";"でいすい";"完璧に泥酔していて、方向感覚を失っていました。";"I was completely drunk and lost my sense of direction.";"None";"泥酔";"泥: 9, 酔: 9"
"Vinegar";"す";"お酢は常温で保管しています。";"I keep vinegar at room temperature.";"N2";"酢";"酢: 9"
"Vinegared Food, Pickled Food";"すのもの";"大人になったら酢の物が好きになりました。";"She came to like pickled food as she grew up.";"None";"酢の物";"酢: 9, 物: 3"
"Pot, Hotpot";"なべ";"彼女が彼氏にキムチ鍋を作らせた。";"His girlfriend got him to cook kimchi casserole.";"N3";"鍋";"鍋: 9"
"Lake";"みずうみ";"仕事に向かう前に、湖のほとりに沿って寄り道をするのが好きだ。";"I like taking a little detour along the lake before I head to work.";"N4";"湖";"湖: 3"
"Lake Yamanaka, Yamanaka Lake";"やまなかこ";"安物のカメラで撮ったにしては、山中湖の写真すごく綺麗に撮れてるじゃん。";"Given how cheap the camera was, all the pictures of Lake Yamanaka turned out beautiful.";"None";"山中湖";"山: 1, 中: 1, 湖: 3"
"Bronze";"せいどう";"青銅でコウイチの像を鋳造するっていうのはどうよ。";"Why don’t we cast a bronze statue of Koichi?";"None";"青銅";"青: 1, 銅: 5"
"Copper Mine";"どうざん";"日本では、銅山は次々に閉山していっています。";"In Japan, copper mines have been closing one after another.";"None";"銅山";"銅: 5, 山: 1"
"Copper Statue, Bronze Statue";"どうぞう";"誰かが銅像を粉々に破壊しました。";"Somebody broke the copper statue into pieces.";"None";"銅像";"銅: 5, 像: 5"
"Oil";"あぶら";"その割りには油は綺麗だね。";"Comparatively, this oil is pretty pure.";"N3";"油";"油: 3"
"Inattentiveness, Let Your Guard Down";"ゆだん";"油断大敵ってよく言うよね。";"We often say that inattentiveness is the greatest enemy, don't we?";"N2";"油断";"油: 3, 断: 5"
"Inattentiveness, Let Your Guard Down";"ゆだん";"完全に油断してた。";"I completely let my guard down.";"N2";"油断";"油: 3, 断: 5"
"Inattentiveness, Let Your Guard Down";"ゆだん";"コウイチには油断をするな。奴は中々手強い男だぞ。";"Don’t let your guard down around Koichi. He’s a really tough guy.";"N2";"油断";"油: 3, 断: 5"
"Oil Field";"ゆでん";"残念ですが、どの油田も私のものではありません。";"Unfortunately, none of those oil fields are mine.";"None";"油田";"油: 3, 田: 1"
"Crude Oil";"げんゆ";"原油の値段は上がり続けている。";"The price of crude oil is going to keep rising.";"N1";"原油";"原: 2, 油: 3"
"Fueling";"きゅうゆ";"給油ポンプが車に届きません。";"The fuel pump doesn’t reach my car.";"None";"給油";"給: 4, 油: 3"
"Shoyu, Soy Sauce, Shouyu";"しょうゆ";"これは普通の醤油じゃなくて、最高の醤油だよ！";"This isn’t normal soy sauce. This is supreme soy sauce!";"N2";"醤油";"醤: None, 油: 3"
"Simple, Easy, Simply";"かんたん";"iPadはノートパソコンよりも持ち運びが簡単です。";"iPads are easier to carry around than laptops.";"N4";"簡単";"簡: 6, 単: 4"
"To Get Off";"おりる";"彼の奥さんだと思っていた女性が実はスパイでね、電車から飛び降りたんだよ。";"The woman I thought was his wife was actually a spy and jumped off the train.";"N5";"降りる";"降: 6"
"Chicken And Egg Rice Bowl, Parent And Child Rice Bowl, Oyako-Don";"おやこどんぶり, おやこどん";"親子丼ほど美味しいものはない。";"There's nothing more delicious than a chicken and egg rice bowl.";"None";"親子丼";"親: 2, 子: 1, 丼: 9"
"Chicken And Egg Rice Bowl, Parent And Child Rice Bowl, Oyako-Don";"おやこどんぶり, おやこどん";"個人的には親子丼よりも他人丼の方が好きなんです。";"Personally, I like tanin-don more than oyako-don.";"None";"親子丼";"親: 2, 子: 1, 丼: 9"
"Chicken And Egg Rice Bowl, Parent And Child Rice Bowl, Oyako-Don";"おやこどんぶり, おやこどん";"あの親子丼超まずかったよね！トイレで吐いちゃったよ！";"That parent and child rice bowl was so disgusting! I threw up in the bathroom.";"None";"親子丼";"親: 2, 子: 1, 丼: 9"
"Nausea";"はきけ";"ビールでいい気分になったんだけど、その後吐き気がひどくてさ。";"The beer made me feel great, but after I got awful nausea.";"N2";"吐き気";"吐: 9, 気: 1"
"To Spit Out, To Disgorge, To Spew Out";"はきだす";"男は舐めていた飴を吐き出しました。";"The man spit out the candy he’d been sucking.";"None";"吐き出す";"吐: 9, 出: 1"
"Those Dudes, Those Guys";"やつら";"奴ら、俺たちは働いてるってのに、呑気に日光浴なんかしてやがるぜ。";"Those guys are bathing and relaxing in the sun while we are working.";"None";"奴ら";"奴: 9"
"Lipstick";"くちべに";"口紅をポケットに入れっぱなしにしてたみたいで、乾燥機の中で溶けちゃったのよね。";"I left my lipstick in my pocket and it melted in the dryer.";"N2";"口紅";"口: 1, 紅: 6"
"Recommendation, Advice";"すすめ";"そのスリッパは私のお薦めです。";"Those slippers are my recommendation.";"None";"薦め";"薦: 9"
"Work, Job, Duties";"つとめ";"お勤め先はどちらですか？";"Who do you work for?";"N3";"勤め";"勤: 6"
"Electromagnetic Field";"でんじば";"私の父は、電磁場発生装置の特許を持っているんですが、私はそれが何のためのものなのかよく分かりません。";"My father has a patent for an electromagnetic field generator, but I’m not sure what it’s for.";"None";"電磁場";"電: 2, 磁: 6, 場: 2"
"Radioactivity, Radiation";"ほうしゃのう";"放射能に関する会議を招集する前に、出席者を決める方がいいだろう。";"Before calling the meeting about the radioactivity, we should decide who should attend.";"N1";"放射能";"放: 3, 射: 6, 能: 5"
"Conductor, Commander";"しきしゃ";"どちらの指揮者もまだ来てないんだよ。";"Neither commander has come yet.";"None";"指揮者";"指: 3, 揮: 6, 者: 3"
"Tale Of Genji, The Tale Of Genji";"げんじものがたり";"私は源氏物語を漫画でしか読んだことがありません。";"I’ve only read the manga version of the Tale of Genji.";"None";"源氏物語";"源: 6, 氏: 4, 物: 3, 語: 2"
"Edamame, Steamed Soybeans";"えだまめ";"「お早うございます。何にいたしましょうか？」「いつものやつ頼むよ。」「かしこまりました。ビールと枝豆でございますね。」「そうだよ。」";"""Good morning. What can I get you?"" ""I’ll have the usual."" ""Alright. Beer and Edamame, right?"" ""That’s it.""";"None";"枝豆";"枝: 5, 豆: 3"
"Tofu, Toufu";"とうふ";"うーん。どっちの豆腐もいまいちかな。実は豆腐はあんまり好きじゃないんだよね。";"Well, neither tofu tastes very good to me. I’m actually not a fan of tofu.";"None";"豆腐";"豆: 3, 腐: 9"
"Maiden Name";"きゅうせい";"いつもパスワードに母親の旧姓を使うんですよ。";"I always use my mother’s maiden name as my password.";"None";"旧姓";"旧: 5, 姓: 9"
"Restoration, Recovery";"ふっきゅう";"ビエトがトーフグのシステム復旧のために今一生懸命頑張っています。";"Viet is working his hardest to restore the Tofugu system right now.";"N1";"復旧";"復: 5, 旧: 5"
"Full Name";"せいめい";"私の姓名を使用しないでください。";"Please don’t use my full name.";"N1";"姓名";"姓: 9, 名: 1"
"Trade, Commerce";"ぼうえき";"貿易事務の仕事を探しています。";"I’m looking for a job as the clerk of a trading company.";"N4";"貿易";"貿: 5, 易: 5"
"Sweet";"あまい";"甘いケーキと美味しいワインを買って、うちに招待すれば、必ず友達を作れるよ。";"My sure-fire way to make friends is to buy some sweet cake and good wine and invite them over.";"N1";"甘い";"甘: 9"
"To Not Take Seriously, To Take Lightly";"あまくみる";"シャツを入れないと、お客さんに甘く見られるかもしれないよ。";"Tuck in your shirt or your client may not take you seriously.";"None";"甘く見る";"甘: 9, 見: 1"
"Sweet Tooth";"あまとう";"私は甘党で、ケーキには目がないの。";"I have a sweet tooth and I’m extremely fond of cake.";"None";"甘党";"甘: 9, 党: 6"
"Future";"しょうらい";"将来いつか、もっといい飼い犬の名前を思いつくかもしれない。";"I may come up with a better name for my dog someday in the future.";"N4";"将来";"将: 6, 来: 2"
"Shogun, General, Commander, Shougun";"しょうぐん";"つまり、敵の将軍と付き合っているってこと。";"That is to say, I’m dating the enemy shogun.";"None";"将軍";"将: 6, 軍: 4"
"General, Admiral, Head, Leader";"たいしょう";"大将が机の角に頭をぶつけて、たんこぶを作っちまったんだよ。";"The admiral hit his head on the corner of the desk and got a lump.";"None";"大将";"大: 1, 将: 6"
"Commander, Commander In Chief, Team Captain";"しゅしょう";"どちらの主将もそんなに強くはなかった。";"Neither of the team captains was very strong.";"None";"主将";"主: 3, 将: 6"
"Alliance";"どうめい";"ああ、そういうことか。トーフグは一番のライバル会社と同盟を組んだんだよ。";"Oh, now I see what happened. Tofugu formed an alliance with its closest competitor.";"N1";"同盟";"同: 2, 盟: 6"
"League, Federation";"れんめい";"スケート選手たちは、日本スケート連盟について不平を漏らしています。";"Figure skaters are complaining about the Japan Skating Federation.";"N1";"連盟";"連: 4, 盟: 6"
"Pledge, Pact";"めいやく";"トーフグと盟約を結びたいんです。";"We want to form a pact with Tofugu.";"None";"盟約";"盟: 6, 約: 4"
"Inheritance";"いさん";"父の遺産を巡る家族間の争いが起きてるんです。";"We’re going through a family conflict over my father’s inheritance.";"None";"遺産";"遺: 6, 産: 4"
"Loss";"いしつ";"この空港に遺失物取扱所があるかどうかをご存知ですか。";"Do you know if there is a lost and found office in this airport?";"None";"遺失";"遺: 6, 失: 4"
"Heredity";"いでん";"日本では、遺伝子組み換え食品にはパッケージへの表示が義務づけられています。";"In Japan you are obligated to display whether foods are genetically modified on the package.";"None";"遺伝";"遺: 6, 伝: 4"
"Corpse, Remains";"いたい";"どうして犯人が遺体の唇を舐めたのかは不明です。";"We have no idea why the murderer licked the corpse’s lips.";"None";"遺体";"遺: 6, 体: 2"
"To Grow Longer, To Be Stretched, To Make Progress";"のびる";"この生地はよく伸びますね。";"This material stretches well.";"N3";"伸びる";"伸: 9"
"To Grow Longer, To Be Stretched, To Make Progress";"のびる";"どうして彼女の英語力がグングン伸びてるのか知ってる？";"Do you know why her English skills are rapidly improving?";"N3";"伸びる";"伸: 9"
"Bond";"さいけん";"債券市場は何時まで開いてますか。";"What time is the bond market open until?";"None";"債券";"債: 9, 券: 5"
"Bond";"さいけん";"東京都は来たるオリンピックのため、追加で債券を発行した。";"The Tokyo Metropolitan Government has issued additional bonds for the upcoming Olympics.";"None";"債券";"債: 9, 券: 5"
"Bond";"さいけん";"債券取引は、一億円単位で売買できない人には不利なレートになってるんですよ。";"Current bond rates are no good for people who can't trade them in one hundred million yen increments.";"None";"債券";"債: 9, 券: 5"
"Credit, Claim, Debt, Liabilities";"さいけん";"債権者は破産手続きによっていくらかお金を受け取れることが多いが、株主は滅多に受け取ることがない。";"Creditors often receive some money from bankruptcy proceedings, but stockholders rarely do.";"None";"債権";"債: 9, 権: 6"
"National Debt, Bonds";"こくさい";"ちょうど国債を売ろうとしたところで、値が急激に下がって、売り損ねちゃったんだ。";"We were on the verge of selling the government bonds, but the price rolled down too quickly and we couldn’t sell.";"None";"国債";"国: 2, 債: 9"
"To Reach, To Amount To";"およぶ";"トーフグトラベルの支出は、数万ドルに及んだ。";"Tofugu Travel's expenditure amounted to tens of thousands of dollars.";"N1";"及ぶ";"及: 9"
"To Reach, To Amount To";"およぶ";"今回のチリで起きた大地震の影響は、遠く離れた日本にまで及んだ。";"The effects of the recent major earthquake in Chile reached as far away as Japan.";"N1";"及ぶ";"及: 9"
"To Reach, To Amount To";"およぶ";"その火山の噴火の被害は、広範囲に及んだ。";"The damage from the volcanic eruption was extensive.";"N1";"及ぶ";"及: 9"
