"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Junior, One's Junior";"こうはい";"お前は俺のお気に入りの後輩だから、どんなことがあってもちゃんと面倒みてやるよ。";"I’ll take care of you, no matter what happens because you’re my favorite underclassmen.";"N2";"後輩";"後: 2, 輩: 9"
"Elderly Person, Old Person, Elderly";"ねんぱい";"年輩の上司が、牛の乳搾り体験の費用を払ってくれた。";"My elderly boss paid for me to experience milking a cow.";"None";"年輩";"年: 1, 輩: 9"
"To Hide Something, To Conceal Something";"かくす";"コウイチはドアにかぎを掛けた後、そのかぎを隠した。";"Koichi locked the door and then hid the key.";"N3";"隠す";"隠: 9"
"To Hide Something, To Conceal Something";"かくす";"水戸黄門は本当の身分を隠して旅をしていた。";"Mito Komon concealed his true identity while he was traveling.";"N3";"隠す";"隠: 9"
"To Hide Something, To Conceal Something";"かくす";"秘密の花園への入口は隠されている。";"The entrance to the Secret Garden is hidden.  ";"N3";"隠す";"隠: 9"
"Retirement, Retreat";"いんきょ";"私の父は隠居生活をエンジョイしていますよ。";"My father has been enjoying his retirement.";"N1";"隠居";"隠: 9, 居: 5"
"Retirement, Retreat";"いんきょ";"この里は、かつては隠居の地として人気がありました。";"This village used to be a popular place for retreats.";"N1";"隠居";"隠: 9, 居: 5"
"Retirement, Retreat";"いんきょ";"お前は本当に隠居したいのか？";"Do you really want to retire?";"N1";"隠居";"隠: 9, 居: 5"
"To Hang Something";"かける";"彼の死後、くれた絵をどこに掛けたらいいかしら。";"Since his death, I don’t know where I should hang the picture he gave me.";"N4";"掛ける";"掛: 9"
"To Replace, To Substitute, To Switch, To Exchange";"かえる";"お父さんに電球を替えるようにもう頼んだよ。";"I already asked dad to change the bulb.";"N3";"替える";"替: 9"
"To Be Replaced, To Be Substituted, To Be Switched";"かわる";"ドラえもんの声優が替わってから、観なくなってしまった。";"I stopped watching Doraemon after the voice actor was replaced.";"None";"替わる";"替: 9"
"To Be Replaced, To Be Substituted, To Be Switched";"かわる";"今回の選挙で政権が替わることになりました。";"The government will be replaced in this election.";"None";"替わる";"替: 9"
"To Be Replaced, To Be Substituted, To Be Switched";"かわる";"もしご迷惑でなければ、席を替わってもらえませんか？彼女と一緒なんですが、席が別々になってしまったんです。";"If it's not too much trouble, could you switch seats with me? I'm with my girlfriend, but we're seated separately.";"None";"替わる";"替: 9"
"Impossible, Not Possible";"ふかのう";"無敵のスーパーマンに、不可能なことは何もなかった。";"Nothing was impossible for invincible Superman.";"None";"不可能";"不: 4, 可: 5, 能: 5"
"Impossible, Not Possible";"ふかのう";"政治に関心が無いのに政治評論家になるのは不可能だ。";"It's impossible to be a political observer when you aren't interested in politics.	";"None";"不可能";"不: 4, 可: 5, 能: 5"
"Impossible, Not Possible";"ふかのう";"あのポーカーのトーナメントで、悪い予感はしてたんだけど、捨てるのは不可能な手札を持っていたんだよ。";"In the poker tournament, I had a bad feeling, but it wasn’t possible for me to fold my hand.";"None";"不可能";"不: 4, 可: 5, 能: 5"
"To Criticize, To Blame";"ひなんする";"君を非難するつもりは全くないんだけど、これはひどすぎるよ。";"I don't want to criticize you, but this is just terrible.";"None";"非難する";"非: 5, 難: 6"
"To Criticize, To Blame";"ひなんする";"夏の合宿に参加しないことを、他の部員達から非難されました。";"I was blamed by the other club members for not going to the summer training camp.";"None";"非難する";"非: 5, 難: 6"
"To Criticize, To Blame";"ひなんする";"子どもたちは両親が不祥事を隠したことを非難した。";"The kids criticized their parents for hiding the scandal.";"None";"非難する";"非: 5, 難: 6"
"Hate, Really Hate, Detestable";"だいきらい";"大嫌いな食べ物は何ですか。";"What food do you really hate?";"None";"大嫌い";"大: 1, 嫌: 9"
"Hate, Really Hate, Detestable";"だいきらい";"世の中には、トーフグのことが大嫌いな人もいるらしい。";"I heard that there are some people in the world who hate Tofugu.";"None";"大嫌い";"大: 1, 嫌: 9"
"Hate, Really Hate, Detestable";"だいきらい";"コウイチはあなたのことが大嫌いなので、彼に代わってビエトがお会いします。";"Mr. Viet will meet with you instead of Mr. Koichi because Mr. Koichi really hates you.";"None";"大嫌い";"大: 1, 嫌: 9"
"To Get Knocked Over, To Get Knocked Down, To Collapse";"たおれる";"起きたら家の前に、木が倒れていたんです。おそらく風で倒れたんでしょうね。";"When I woke up, a tree had fallen in front of my house. It was probably toppled by the wind.";"N4";"倒れる";"倒: 9"
"To Get Knocked Over, To Get Knocked Down, To Collapse";"たおれる";"アイツは第一ラウンドで倒れちまったんだよ。";"He got knocked down in the 1st round.";"N4";"倒れる";"倒: 9"
"To Get Knocked Over, To Get Knocked Down, To Collapse";"たおれる";"そのマラソン選手は、ゴールの直前で疲れきって倒れてしまいました。";"The marathon runner collapsed from exhaustion right before the finish line.";"N4";"倒れる";"倒: 9"
"To Let Something Fly, To Send Something Flying, To Skip Over Something";"とばす";"僕の順番を飛ばさないでよ！";"Don't skip over my turn!";"N3";"飛ばす";"飛: 4"
"To Let Something Fly, To Send Something Flying, To Skip Over Something";"とばす";"コウイチがつまらない冗談を飛ばすと、ビエトは不機嫌になる。";"When Koichi cracks a boring joke, Viet gets grumpy.";"N3";"飛ばす";"飛: 4"
"To Let Something Fly, To Send Something Flying, To Skip Over Something";"とばす";"フグは、センターオーバーの三塁打をかっ飛ばした。";"Fugu sent a triple flying over center field.";"N3";"飛ばす";"飛: 4"
"To Make Sure Of, To Verify, To Confirm";"たしかめる";"ちゃんとドアにカギをかけたかどうか確かめた方がいいですよ。";"You should make sure the door is properly locked.";"N3";"確かめる";"確: 5"
"To Make Sure Of, To Verify, To Confirm";"たしかめる";"アルコール分がちゃんと飛んだかどうか、確かめてくださいね。";"Verify that the alcohol content has been completely removed.";"N3";"確かめる";"確: 5"
"To Make Sure Of, To Verify, To Confirm";"たしかめる";"いつも、カナエさんが単語の使い方に間違いが無いか、辞書で確かめてくれています。";"Kanae always checks the dictionary to make sure there are no mistakes in word use.";"N3";"確かめる";"確: 5"
"Troublesome, A Bother, Annoying";"めんどうくさい, めんどくさい";"毎日シャワーするのって、本当に面倒臭い。";"Taking a shower every day is such a bother.";"N2";"面倒臭い";"面: 3, 倒: 9, 臭: 9"
"Troublesome, A Bother, Annoying";"めんどうくさい, めんどくさい";"人のグチを聞くことほど面倒臭いことは無い。";"There's nothing more annoying than listening to people complain.";"N2";"面倒臭い";"面: 3, 倒: 9, 臭: 9"
"Troublesome, A Bother, Annoying";"めんどうくさい, めんどくさい";"白髪が出てきちゃったんだけど、白髪染めをするのは面倒臭いんだよね。";"I've started going gray, but it's too much bother to color it.";"N2";"面倒臭い";"面: 3, 倒: 9, 臭: 9"
"Ministry Of";"むしょう";"今度、外務省のディベートに参加してくるよ。";"I'm going to participate in a discussion held by the Ministry of Foreign Affairs sometime soon.";"None";"〜務省";"務: 5, 省: 4"
"Ministry Of";"むしょう";"マイケルの友達の中には、総務省のおえらいさんもいるってウワサだよ。";"I heard a rumor that Michael has a friend who is a big shot in the Ministry of Internal Affairs and Communications.";"None";"〜務省";"務: 5, 省: 4"
"Ministry Of";"むしょう";"ビエト財務省国際局次長は現在ダイエット中であり、砂糖の代わりにサッカリンを用いているため、彼の食事には砂糖を使用しないでください。";"Mr. Viet, Senior Deputy Director General, International Bureau, Ministry of Finance, is on a diet right now and substitutes sugar with saccharin, so don’t use sugar in his meal.";"None";"〜務省";"務: 5, 省: 4"
"Economics, Study Of Economics";"けいざいがく";"経済学のけの字も知らないので、学校に行くことにしたんです。";"I don’t know the first thing about economics, so I decided to go to school.";"None";"経済学";"経: 5, 済: 6, 学: 1"
"To Examine, To Inspect, To Check";"けんさする";"このクーポン券を使えば、血液を検査するのに10ドルの節約になります。";"If you use this coupon, you can save ten dollars when you get your blood checked.";"None";"検査する";"検: 5, 査: 5"
"To Raise Something, To Cite Something, To Hold Something";"あげる";"名前を呼んだら、手を挙げてください。";"When I call your name, please raise your hand.";"N2";"挙げる";"挙: 4"
"To Raise Something, To Cite Something, To Hold Something";"あげる";"例を挙げたらキリがないですよ。";"If I cite examples, it will be endless.";"N2";"挙げる";"挙: 4"
"To Raise Something, To Cite Something, To Hold Something";"あげる";"私は結婚式を市役所で挙げましたが、そのことを恥ずかしいとは思っていません。";"I held my wedding ceremony in city hall, and I’m not ashamed of that.";"N2";"挙げる";"挙: 4"
"To Understand, To Comprehend";"りかいする";"お前が彼のことを愛しているのは理解するけど、あいつがお前にキスをするのは許せないよ。";"I understand you love him, but I can’t forgive him for kissing you.";"None";"理解する";"理: 2, 解: 5"
"To Criticize";"ひはんする";"私の彼は、散々私を批判した後で飴をくれた。";"My boyfriend gave me a hard candy after harshly criticizing me.";"None";"批判する";"批: 6, 判: 5"
"To Increase Something, To Increase";"ふやす";"平日に家族と過ごす時間を増やすために、宿題は全部週末にやることにしてるんだ。";"I save all my homework for the weekend so I can spend more time with my family on weekdays.";"N2";"増やす";"増: 5"
"To Solve, To Solve Something, To Untie Something";"とく";"パズルを解くのが好きなんです。";"I like solving puzzles.";"N1";"解く";"解: 5"
"To Solve, To Solve Something, To Untie Something";"とく";"その天才少年は、大人でも難しい難問をスラスラ解いた。";"That talented boy effortlessly solved difficult problems that even adults would find hard.";"N1";"解く";"解: 5"
"To Solve, To Solve Something, To Untie Something";"とく";"「こんな問題、三分で解けるさ！」って言ってたのに、三週間たってもまだ解答が送られてこないんだよね。";"He said, ""I can solve these problems in three minutes!"" but after three weeks, he still hasn't sent me the answer.";"N1";"解く";"解: 5"
"To Cut Off, To Quit Doing Something";"たつ";"酔っぱらった時に何をしでかしたかを考慮すると、あなたは絶対にお酒を断つべきですよ。";"Take into account that you don’t know what you could do while you’re drunk, so you should really cut yourself off from drinking alcohol.";"None";"断つ";"断: 5"
"Institution, Facilities, Facility, Establishment";"しせつ";"児童養護施設の仕事がきついので辞めたいんですが、一方で今まで築き上げてきた関係も壊したくはないんです。";"I’d like to quit my job at the children’s home because it’s too hard, but, at the same time, I don’t want to go burning any bridges.";"N1";"施設";"施: 9, 設: 5"
"Prime Minister's Office";"そうりふ";"彼女のことについては、総理府で働いているという以外には何も知らなかった。";"I knew nothing about her except that she worked in the prime minister’s office.";"None";"総理府";"総: 5, 理: 2, 府: 4"
"Late Riser, Oversleep";"あさねぼう";"私は朝寝坊だが、妹は私と違って早起きだから、君の犬の散歩に行けるかもしれないよ。";"I’m a late riser but my sister is an early riser, she might be able to walk your dogs for you.";"N1";"朝寝坊";"朝: 2, 寝: 9, 坊: 9"
"Open For Business";"えいぎょうちゅう";"営業中に電話しないでって言ったじゃない。";"I asked you not to call me when the shop is open.";"None";"営業中";"営: 5, 業: 3, 中: 1"
"Place To Put Something";"おきば";"洗面台の下にタオル置き場があるから、シャワーの後勝手に取って使ってね。";"We have a place for the towels under the sink, so help yourself after your shower.";"None";"置き場";"置: 4, 場: 2"
"Subjective";"しゅかんてき";"これはとても主観的な見方かもしれないけど、僕にとっては君は働き過ぎだと思うんだよね。近々休みを取った方がいいよ。";"This may be a very subjective view, but to me, you work too much and should take time off sometime soon.";"None";"主観的";"主: 3, 観: 4, 的: 4"
"To Assist, To Aid";"えんじょする";"俺はポテトチップス一袋を買うのに、他人からの援助を必要とするほど貧しい。";"I’m so poor that I need help from others just to buy a bag of potato chips.";"None";"援助する";"援: 9, 助: 3"
"To Root For, To Cheer On, To Cheer For";"おうえんする";"どちらの力士を応援しているんだい？";"Which sumo wrestler are you rooting for?";"None";"応援する";"応: 5, 援: 9"
"To Root For, To Cheer On, To Cheer For";"おうえんする";"トーフグ社員はみんな、両足を肩はばに開いて立ちながら、コウイチを応援していた。";"All Tofugu employees were cheering for Koichi, standing with their feet hip-width apart.";"None";"応援する";"応: 5, 援: 9"
"Support, Root For, Aid";"おうえん";"僕は、AKB４８の高橋みなみを応援していました。";"I was supporting Takahashi Minami of AKB48.";"N2";"応援";"応: 5, 援: 9"
"Support, Root For, Aid";"おうえん";"応援演説で熱心に声を出してたあの応援者は、いったい誰だったんだ？";"Who in the world was that campaign supporter who cheered fervently and loudly during the speech?";"N2";"応援";"応: 5, 援: 9"
"Support, Root For, Aid";"おうえん";"トーフグ応援団の応援団長に選ばれたが、何をしていいか分からなかったので、前任者の応援を求めた。";"I was chosen to lead the Tofugu cheerleading squad, but I had no idea what to do, so I asked my predecessor for advice.";"N2";"応援";"応: 5, 援: 9"
"Vice President";"ふくだいとうりょう";"やってみるべきだと思うけど。大統領は無理でも、副大統領ぐらいなら狙えるんじゃない？";"I think we should give it a try. You may not become the president, but maybe you’ll become the vice president.";"None";"副大統領";"副: 4, 大: 1, 統: 5, 領: 5"
"To Propose";"ていあんする";"本日は、新しい投資信託をご提案させて頂きたいと思います。";"I’d like to propose a new mutual fund to you today.";"None";"提案する";"提: 5, 案: 4"
"To Support, To Back, To Aid";"しえんする";"何が起ころうが君を支援しようとしたけど、できなかったんだ。";"I tried to stand by you no matter what happened, but I failed.";"None";"支援する";"支: 5, 援: 9"
"Tourist, Sightseer";"かんこうきゃく";"その観光客は、アメリカで医者の診断書をもらうために50ドルを支払わなければならなかった。";"The tourist had to pay $50 to get a doctor’s note in the U.S.";"None";"観光客";"観: 4, 光: 2, 客: 3"
"Actress";"じょゆう";"「ホグワーツ魔法魔術学校にはもう行きたくない。女優になりたいの。」「もう、馬鹿なこと言わないで。ハーマイオニーったら。」";"""I don’t want to go to Hogwarts School of Witchcraft and Wizardry anymore. I want to be an actress."" ""Oh, don’t be ridiculous, Hermione.""";"N3";"女優";"女: 1, 優: 6"
"Revolutionary, A Revolutionary";"かくめいか";"あの革命家は、ネット弁けいだ。";"That revolutionary is only hot-tempered on the Internet.";"None";"革命家";"革: 6, 命: 3, 家: 2"
"Revolutionary, A Revolutionary";"かくめいか";"革命家になりたければ、まずは効果的な話し方を身につけないといけないよ。";"If you want to be a revolutionary, first you need to be able to speak effectively.";"None";"革命家";"革: 6, 命: 3, 家: 2"
"Revolutionary, A Revolutionary";"かくめいか";"彼女は情熱的なフランス人革命家と恋に落ちた。";"She fell in love with a passionate French revolutionary.";"None";"革命家";"革: 6, 命: 3, 家: 2"
"Leather Jacket";"かわじゃん, かわジャン";"お洒落大好き人間にアドバイスされたってだけで、あんな高い革ジャンは買うわけないじゃん。";"I’m not buying such an expensive leather jacket just because a fashionista told me to.";"None";"革ジャン";"革: 6"
"Nagasaki Prefecture";"ながさきけん";"私は長崎県の出身で、家族の墓も全部そこにあります。";"I am from Nagasaki prefecture and my family graves are all located there, too.";"None";"長崎県";"長: 2, 崎: 9, 県: 3"
"To Be Called";"よばれる";"おばちゃんと呼ばれる年になってしまったことがちょっと悲しかった。";"I was a little sad to reach an age where I can be called a middle-aged woman.";"None";"呼ばれる";"呼: 6"
"To Show, To Reveal";"あらわす";"彼女は最後には本性を現すと思ってたよ。";"I knew that she would show her true colors in the end.";"N3";"現す";"現: 5"
"Scenery, Landscape, View";"けしき";"ちょっといつもと違った景色を見るために、今日は回り道をしてみない？";"Do you want to make a detour to see some different scenery than usual today?";"N4";"景色";"景: 4, 色: 2"
"A Mistake, Mistake";"まちがい";"新しい市場に参入したことは間違いじゃなかった。";"Expanding into new markets was not a mistake.";"N3";"間違い";"間: 2, 違: 9"
"To Publish, To Place On Top";"のせる";"自分の写真をインターネットに載せるのには、ちょっと抵抗があります。";"I’m a little uncomfortable publishing my own picture on the Internet.";"N2";"載せる";"載: 9"
"Weather Agency, Meteorological Agency";"きしょうちょう";"やっと気象庁に電話が繋がったと思ったら、切られたんだよ。ありえなくね？";"I thought I finally got my call through to the weather agency, but they hung up on me. Unbelievable.";"None";"気象庁";"気: 1, 象: 4, 庁: 6"
"To Exist, To Be";"いる";"うちの猫は大抵二階の寝室に居るんです。";"Our cat is usually in our bedroom upstairs.";"N3";"居る";"居: 5"
"Structure";"こうぞう";"今日はエッセイの構造とルールについて授業をします。";"I’ll teach you guys essay structure and rules today.";"N2";"構造";"構: 5, 造: 5"
"Again, Once Again";"ふたたび";"もしできるなら、再び肘を舐めてみるべきだ。";"If you can, you should lick your elbow again.";"N3";"再び";"再: 5"
"Month After Next, The Month After Next";"さらいげつ";"再来月に一週間の休暇が取れるんだけど、どこか一緒にいかない？";"I have the vacation time to take a weeklong getaway the month after next so do you want to go somewhere with me?";"N2";"再来月";"再: 5, 来: 2, 月: 1"
"Year After Next, The Year After Next";"さらいねん";"再来年まで継続する二年契約を提案するべきではないでしょうか。";"We should propose a two-year contract that lasts until the year after next. ";"N2";"再来年";"再: 5, 来: 2, 年: 1"
"Week After Next, The Week After Next";"さらいしゅう";"コーヒーメーカー とか、キッチン向けの小型電気器具を売ってるいい感じのお店を見つけたんだけど、再来週一緒にいってみない？";"I found a really nice shop selling small kitchen appliances, like coffee makers, so do you want to go there with me the week after next?";"N2";"再来週";"再: 5, 来: 2, 週: 2"
"Reopening, Resumption";"さいかい";"警察は捜査を再開したそうだよ。";"I heard the police have reopened the investigation.";"None";"再開";"再: 5, 開: 3"
"Reopening, Resumption";"さいかい";"戦争の再開条件は十分に満たされている。";"The conditions for resumption of war have been fully met.";"None";"再開";"再: 5, 開: 3"
"Reopening, Resumption";"さいかい";"コウイチとビエトの交渉は、近々再開される予定だ。";"Negotiations between Koichi and Viet will be reopened soon.";"None";"再開";"再: 5, 開: 3"
"Rebuilding, Reconstruction";"さいけん";"潰れかかった会社を再建するまで、彼は毎日規定よりも長い時間働いた。";"He worked longer hours than he was supposed to every day until he rebuilt his crumbling company.";"N1";"再建";"再: 5, 建: 4"
"Again, A Second Time, Twice";"さいど";"相手は、埋め立て計画に反対する請願書を再度持ってくるかもしれませんよ。";"They may bring forward a petition against our landfill project again.";"None";"再度";"再: 5, 度: 3"
"Stimulation, Encourage, Excite";"しげき";"周りに若い人が多いので、私も刺激を受けています。";"Because there are so many young around me, it's stimulating for me too.";"N3";"刺激";"刺: 9, 激: 6"
"Stimulation, Encourage, Excite";"しげき";"コウイチをこれ以上刺激しないで。何しでかすか分からないよ。";"Don't encourage Koichi any further. You never know what he might do.";"N3";"刺激";"刺: 9, 激: 6"
"Stimulation, Encourage, Excite";"しげき";"彼女には会ったんだけど、お互いにいまいちピンと来なかったんだよな。俺としては、もうちょっと刺激的な女性の方がいいっていうかさ。";"I met her, but we didn't really hit it off. For me, I'd rather have a woman who is a little more exciting.";"N3";"刺激";"刺: 9, 激: 6"
"To Stab, To Pierce, To Poke, To Sting, To Stick, To Shank";"さす";"母親をナイフで刺したにもかかわらず、私はその夜熟睡した。";"Although I had stabbed my mom with a knife, I slept soundly that night.";"N2";"刺す";"刺: 9"
"Business Card";"めいし";"彼が受話器に戻ってきて会社の住所を尋ねたので、名刺に記載されていることをお伝えしました。";"He came back on the line and asked for our company address, so I told him that it’s on my business card.";"N2";"名刺";"名: 1, 刺: 9"
"Creation";"そうぞう";"神様は本当に人間を創造したんですか。";"Did God really create human beings?";"N1";"創造";"創: 6, 造: 5"
"Creation";"そうぞう";"常に新たな創造を求められます。";"We're always required to create something new.";"N1";"創造";"創: 6, 造: 5"
"Creation";"そうぞう";"私は、天地創造を目の当たりにしました...というのはウソです。";"I witnessed the Creation... okay that's a lie.";"N1";"創造";"創: 6, 造: 5"
"Originality, Creativity";"どくそう";"彼が独創性に欠けていることは非常に残念です。";"It’s so disappointing that he is lacking in originality.";"N1";"独創";"独: 5, 創: 6"
"Establishment, Founding";"そうりつ";"コウイチは、死ぬまでにトーフグ大学を創立するつもりだ。";"Koichi intends to establish the University of Tofugu before he dies.";"N1";"創立";"創: 6, 立: 1"
"Establishment, Founding";"そうりつ";"今日はトーフグの創立記念日なんです。";"Today is the anniversary of the founding of Tofugu.";"N1";"創立";"創: 6, 立: 1"
"Establishment, Founding";"そうりつ";"電車に乗り遅れて、会社の創立記念のイベントに遅れそうだ。";"I’ve missed my train and I’m running late for my company’s anniversary event.";"N1";"創立";"創: 6, 立: 1"
"Encouragement";"げきれい";"テレビ番組が放映された後、何百にも及ぶ激励の電話が、数時間に渡って掛かってきた。";"After the TV show, hundreds of calls offering encouragement came pouring in for hours.";"N1";"激励";"激: 6, 励: 9"
"To Encourage Someone, To Cheer Up Someone, To Encourage";"はげます";"落ち込んでいる人を励ますのは難しい。";"It’s hard to cheer up someone who’s depressed.";"N1";"励ます";"励: 9"
"Fortune Telling";"うらない";"星占いによると、フグと私ってあまり相性が良くないみたいなんだよね。";"According to the stars, Fugu and I aren’t supposed to have so much chemistry between us.";"None";"占い";"占: 9"
"To Occupy";"しめる";"トーフグがベーコン市場を買い占めるつもりだと聞きましたよ。";"I heard Tofugu is thinking of cornering the bacon market.";"N3";"占める";"占: 9"
"Monopoly, Monopolize";"どくせん";"うちの家族の場合は、父がテレビを独占しています。";"In my family’s case, my father monopolizes the television.";"N1";"独占";"独: 5, 占: 9"
"Mark, Logo, Symbol";"しるし";"私は手紙の最後にハートの印を付けるのが好きです。";"I like putting a heart mark at the end of letters.";"N1";"印";"印: 4"
"First Impression";"だいいちいんしょう";"オペレーターは、電話をかけてくださったお客様にとって、会社の 第一印象になるということを教えられました。";"We were all taught that an operator is the first impression that a caller has of our company.";"None";"第一印象";"第: 3, 一: 1, 印: 4, 象: 4"
"To Deliver";"とどける";"今夜お前のところに俺のパソコンと外付けハードディスクを届けるよ。";"I’ll deliver my computer and external hard drive to you tonight.";"N4";"届ける";"届: 6"
"To Discriminate";"さべつする";"誰かに差別されたことはありますか。";"Have you ever been discriminated against by someone?";"None";"差別する";"差: 4, 別: 4"
"Index Finger, Pointer Finger";"ひとさしゆび";"電気コードに躓いた時に、人差し指を切っちゃったんだよね。";"I cut my index finger when I tripped over the electrical cords.";"None";"人差し指";"人: 1, 差: 4, 指: 3"
"To Give, To Raise Up";"さしあげる";"パソコンの動作を速くするのに役立つアプリケーションを無料で差し上げます。";"I’ll give you this application that helps make your computer run faster for free.";"N4";"差し上げる";"差: 4, 上: 1"
"Round Trip";"おうふく";"ここから大阪まで、往復でいくらですか？";"How much is a round trip from here to Osaka?";"N2";"往復";"往: 5, 復: 5"
"To Obey";"したがう";"もし彼の命令に従わなければ、どうなると思う？";"What do you think what would happen if I didn’t obey his orders?";"N3";"従う";"従: 6"
"Employment";"じゅうぎょう";"ここの従業員たちは、大阪支店の従業員たちより楽観的なようだ。";"Employees here seem to be more optimistic than their Osaka-branch counterparts.";"None";"従業";"従: 6, 業: 3"
"Up To Now, So Far, Usual, Traditional";"じゅうらい";"従来、一年目の新入社員はこの会社では有給休暇は一日ももらえません。";"So far, first year employees are given zero paid holidays in this company.";"N1";"従来";"従: 6, 来: 2"
"Review";"ふくしゅう";"予習と復習はどちらも大切です。";"Preparation and review are both important.";"N4";"復習";"復: 5, 習: 3"
"Recovery";"かいふく";"インターネットへの接続はまだ回復していません。";"Our Internet connection hasn’t recovered yet.";"N3";"回復";"回: 2, 復: 5"
"Characteristic, Distinctive Feature";"とくちょう";"優柔不断と事なかれ主義が彼の特徴だ。";"His personality is characterized by indecision and immobilism.";"N3";"特徴";"特: 4, 徴: 9"
"Symbol";"しょうちょう";"鳩は世界共通の平和の象徴だ。";"The dove is a worldwide symbol of peace.";"N1";"象徴";"象: 4, 徴: 9"
"Suspicious, Shady";"あやしい";"彼女は同僚に比べて病欠が多いし、本当に病気なのか怪しいよね。";"She takes more sick time than the other coworkers, so it’s suspicious whether she’s really sick or not.";"N2";"怪しい";"怪: 9"
"Strange Mystery, Mystery Case";"かいじけん";"ホームズでさえもその怪事件の糸口を見つけることはできないだろう。";"Even Holmes wouldn’t be able to find a clue to that mystery.";"None";"怪事件";"怪: 9, 事: 3, 件: 5"
"Ghost Story";"かいだん";"アメリカで有名な学校の怪談はありますか。";"Are there any famous school ghost stories in America?";"None";"怪談";"怪: 9, 談: 3"
"I, Me";"われ";"再度のチャンスを与えてもらえ、我にもなく泣いてしまった。";"I cried in spite of myself when he gave me another chance.";"None";"我";"我: 6"
"I, Me";"われ";"我関せずって感じのアイツの態度、超嫌なんだけど。";"I hate how he acts as if he doesn’t care.";"None";"我";"我: 6"
"Selflessness";"むが";"私はサメに追いかけられて、無我夢中で泳ぎました。";"I was being followed by a shark so I lost myself swimming for my life.";"None";"無我";"無: 4, 我: 6"
"Selflessness";"むが";"コウイチはついに無我の境地に達した。";"Koichi finally reached a state of selflessness.";"None";"無我";"無: 4, 我: 6"
"Selflessness";"むが";"自分に優しくない人は、他人に優しくなれない。すなわち、自分を大切にすることこそが、無我なのである。";"If you are not kind to yourself, you will not be kind to others. So, taking care of yourself is what selflessness is all about.";"None";"無我";"無: 4, 我: 6"
"To Take Responsibility, To Assume Responsibility, To Take On A Burden, To Carry";"になう";"我が社の純利益は前年比で70％も上昇したが、それを達成するために私が重要な役割を担ったんだ。";"My company’s profits soared 70% over last year and I played an important part in achieving that.";"N1";"担う";"担: 6"
"To Shake Something, To Wave Something, To Swing Something, To Break Up With Someone";"ふる";"よく振ってから飲んでください。";"Please shake it well before drinking.";"N3";"振る";"振: 9"
"To Shake Something, To Wave Something, To Swing Something, To Break Up With Someone";"ふる";"コウイチは首をたてに振ったが、ビエトは首を横に振った。";"Koichi nodded his head, but Viet shook his head.";"N3";"振る";"振: 9"
"To Shake Something, To Wave Something, To Swing Something, To Break Up With Someone";"ふる";"「彼に振られたなんて信じられない。」「あんた、浮気してたんでしょ。自業自得だよ。」";"""I can’t believe he broke up with me."" ""You cheated on him. You had it coming.""";"N3";"振る";"振: 9"
"Vibration, Oscillation";"しんどう";"車の中で、エンジンの振動を感じるのが好きなんです。";"I like feeling the vibration of an engine in a car.";"N1";"振動";"振: 9, 動: 3"
"Dullness, Slump, Stagnation";"ふしん";"私のCDはしばらく売上不振に苦しんでいたが、ラジオで紹介されてから今月は売上げが上昇しています。";"My CD was suffering from a slump in sales for a little while, but since being introduced on the radio, sales are rising again this month.";"N1";"不振";"不: 4, 振: 9"
"Lesson, Class, Teaching";"じゅぎょう";"昨日病気で欠席したため、今日は授業の遅れを取り戻すために忙しい。";"Yesterday I was absent from being sick, so today I’m busy trying to catch up with the lesson I missed.";"N5";"授業";"授: 5, 業: 3"
"Teaching, Professor, Pedagogy";"きょうじゅ";"その教授は、ファイルよりも書類整理箱を好んだ。";"That professor prefers filing cabinets to digital files.";"N3";"教授";"教: 2, 授: 5"
"Direct";"ちょくせつ";"君と彼が僕のベーコンを食べたって話は、彼から直接聞いたんだよ。";"I heard that you two ate my bacon directly from him.";"N3";"直接";"直: 2, 接: 5"
"Indirect";"かんせつ";"寝室用の落ち着いた感じのロマンチックな間接照明を探しているんです。";"I’m looking for soft, romantic, indirect lighting for our bedroom.";"N2";"間接";"間: 2, 接: 5"
"Interview";"めんせつ";"面接の合否に関して、印刷物の郵送は行っておりません。";"We don’t send out any hardcopy materials for the interview results.";"N2";"面接";"面: 3, 接: 5"
"Therefore, Consequently";"ゆえに";"度重なる無断遅刻故に、 休暇日数が減らされてしまった。";"I was repeatedly late without permission and consequently my vacation days were cut short.";"None";"故に";"故: 5"
"Accident";"じこ";"ひき逃げ事故のせいで、買ったばかりの牛肉が挽き肉になった。";"Due to the hit-and-run accident, the beef he bought became ground beef.";"N4";"事故";"事: 3, 故: 5"
"Malfunction, Out Of Order";"こしょう";"あのファックス機は故障中だよ。";"That fax machine is out of order.";"N3";"故障";"故: 5, 障: 6"
"Intention, Premeditation, Purpose, Intent";"こい";"コウイチの秘密のベーコンを故意に食べた罪を認めます。";"I plead guilty to intentionally eating Koichi’s secret bacon.";"None";"故意";"故: 5, 意: 3"
"Corporation";"かぶしきがいしゃ, かぶしきかいしゃ";"トーフグ株式会社に電話を入れて、ファックスの送信がきちんと完了しているかどうか確認してくれる？";"Can you call Tofugu Corporation to make sure the fax went through alright?";"None";"株式会社";"株: 6, 式: 3, 会: 2, 社: 2"
